basin,site,ID,sample_id,country,river,basin_name,basin_id,latitude,longitude,year,month,abundance,taxon_richness,biological_richness,ecological_richness,taxonomic_hill1,biological_hill1,ecological_hill1,eqr_site
FR02,100000128,100000128_2012,100000128_22.08.2012,france,SARTHE,Loire,368,48.38685809,-0.022149211,2012,8,3.104918494,38,0.53351421,0.384162287,0.319041458,0.11817865,0.107588919,1.0625
FR01,100000165,100000165_1994,100000165_24.08.1994,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1994,8,3.697911181,26,0.476181657,0.38334058,0.398175484,0.169545647,0.161818684,0.647058824
FR01,100000165,100000165_1995,100000165_19.07.1995,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1995,7,3.890803177,30,0.457707454,0.479586261,0.479951768,0.21562869,0.189607982,0.823529412
FR01,100000165,100000165_1996,100000165_07.08.1996,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1996,8,3.715041921,28,0.37287042,0.511822568,0.42848923,0.175581173,0.148535797,0.823529412
FR01,100000165,100000165_1997,100000165_28.07.1997,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1997,7,4.037045412,34,0.573630572,0.436188384,0.530212231,0.29436018,0.234489032,0.823529412
FR01,100000165,100000165_1998,100000165_06.08.1998,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1998,8,3.681479967,27,0.538027358,0.414703676,0.395795731,0.178006521,0.185517788,0.705882353
FR01,100000165,100000165_1999,100000165_20.07.1999,france,DRONNE,Dordogne,167,45.2703454,0.289430831,1999,7,4.019209634,33,0.684597282,0.389459926,0.51715129,0.266900375,0.251123727,0.823529412
FR01,100000165,100000165_2000,100000165_19.07.2000,france,DRONNE,Dordogne,167,45.2703454,0.289430831,2000,7,2.912194501,31,0.578278395,0.37920058,0.328797581,0.130172658,0.132149731,0.764705882
FR01,100000165,100000165_2001,100000165_26.07.2001,france,DRONNE,Dordogne,167,45.2703454,0.289430831,2001,7,3.353014718,29,0.542617998,0.365361807,0.39452558,0.167001431,0.17165446,0.823529412
FR01,100000166,100000166_1994,100000166_24.08.1994,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1994,8,4.224673539,35,0.47392933,0.425832056,0.523524879,0.252972576,0.238949185,0.941176471
FR01,100000166,100000166_1995,100000166_19.07.1995,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1995,7,3.548305248,32,0.463034939,0.336312612,0.437533731,0.20053623,0.2304422,0.941176471
FR01,100000166,100000166_1996,100000166_30.07.1996,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1996,7,4.208433331,33,0.316993401,0.507743744,0.516851013,0.241716771,0.266357673,0.941176471
FR01,100000166,100000166_1997,100000166_24.07.1997,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1997,7,3.39095648,31,0.502766826,0.312428706,0.422674939,0.190251003,0.179223639,0.941176471
FR01,100000166,100000166_1998,100000166_04.08.1998,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1998,8,3.550905906,32,0.623525541,0.506310373,0.401001753,0.170375874,0.186642287,0.882352941
FR01,100000166,100000166_1999,100000166_20.07.1999,france,DRONNE,Dordogne,167,45.47133947,0.722462774,1999,7,3.564693197,37,0.559217221,0.372845872,0.454008818,0.219239852,0.201056021,1
FR01,100000166,100000166_2000,100000166_19.07.2000,france,DRONNE,Dordogne,167,45.47133947,0.722462774,2000,7,3.406631133,38,0.620180705,0.458617346,0.452139846,0.208538128,0.193331668,1.058823529
FR01,100000166,100000166_2001,100000166_26.07.2001,france,DRONNE,Dordogne,167,45.47133947,0.722462774,2001,7,4.04079902,36,0.483931219,0.479140897,0.50187572,0.230880056,0.213312067,1
FR01,100000167,100000167_1994,100000167_24.08.1994,france,ISLE,Dordogne,167,45.02976465,0.246702472,1994,8,3.510156843,18,0.20586645,0.241167328,0.316973568,0.09884143,0.076194822,0.529411765
FR01,100000167,100000167_1995,100000167_29.08.1995,france,ISLE,Dordogne,167,45.02976465,0.246702472,1995,8,3.026675821,21,0.369897924,0.213775919,0.26430871,0.076169636,0.074021587,0.588235294
FR01,100000167,100000167_1996,100000167_07.08.1996,france,ISLE,Dordogne,167,45.02976465,0.246702472,1996,8,3.266756912,21,0.29147901,0.251991978,0.288791529,0.095228322,0.09726534,0.705882353
FR01,100000167,100000167_1997,100000167_24.07.1997,france,ISLE,Dordogne,167,45.02976465,0.246702472,1997,7,4.16704512,27,0.514547269,0.560908633,0.46181766,0.212123165,0.221754833,0.823529412
FR01,100000167,100000167_1998,100000167_04.08.1998,france,ISLE,Dordogne,167,45.02976465,0.246702472,1998,8,4.004371272,30,0.494647265,0.532784139,0.463048044,0.220265653,0.207318657,0.823529412
FR01,100000167,100000167_1999,100000167_21.07.1999,france,ISLE,Dordogne,167,45.02976465,0.246702472,1999,7,3.825890738,33,0.600619604,0.59269904,0.439480438,0.188376315,0.195522985,0.882352941
FR01,100000167,100000167_2000,100000167_20.07.2000,france,ISLE,Dordogne,167,45.02976465,0.246702472,2000,7,3.931663694,29,0.499951669,0.563128865,0.437213559,0.191218894,0.186327825,0.823529412
FR01,100000167,100000167_2001,100000167_02.08.2001,france,ISLE,Dordogne,167,45.02976465,0.246702472,2001,8,4.164708078,34,0.575887414,0.450359443,0.513667763,0.266911314,0.225400438,0.764705882
FR01,100000168,100000168_1994,100000168_24.08.1994,france,ISLE,Dordogne,167,45.17203451,0.593129465,1994,8,3.112559565,22,0.371770972,0.265067925,0.299150296,0.107044232,0.09288776,0.588235294
FR01,100000168,100000168_1995,100000168_29.08.1995,france,ISLE,Dordogne,167,45.17203451,0.593129465,1995,8,2.945152069,23,0.276364977,0.159159131,0.289125529,0.113954539,0.119255639,0.647058824
FR01,100000168,100000168_1996,100000168_07.08.1996,france,ISLE,Dordogne,167,45.17203451,0.593129465,1996,8,3.08555421,26,0.446088065,0.320236003,0.311291779,0.118808325,0.118099667,0.823529412
FR01,100000168,100000168_1997,100000168_24.07.1997,france,ISLE,Dordogne,167,45.17203451,0.593129465,1997,7,3.966024516,29,0.41067383,0.320431674,0.457645083,0.225763153,0.209316979,0.705882353
FR01,100000168,100000168_1998,100000168_04.08.1998,france,ISLE,Dordogne,167,45.17203451,0.593129465,1998,8,3.560245564,30,0.461745145,0.562524934,0.375575485,0.155699765,0.159770499,0.823529412
FR01,100000168,100000168_1999,100000168_21.07.1999,france,ISLE,Dordogne,167,45.17203451,0.593129465,1999,7,3.770155154,30,0.497407234,0.473894411,0.446466751,0.223495486,0.233293168,0.764705882
FR01,100000168,100000168_2000,100000168_19.07.2000,france,ISLE,Dordogne,167,45.17203451,0.593129465,2000,7,3.57200482,32,0.506029162,0.563783377,0.418209451,0.186210777,0.180189327,0.882352941
FR01,100000168,100000168_2001,100000168_02.08.2001,france,ISLE,Dordogne,167,45.17203451,0.593129465,2001,8,3.977930181,29,0.453664693,0.507373241,0.448198077,0.198214568,0.220471079,0.823529412
FR01,100000170,100000170_1994,100000170_24.08.1994,france,ISLE,Dordogne,167,45.34794396,0.951272967,1994,8,3.275253308,21,0.252985429,0.21068043,0.29390464,0.092344026,0.098013866,0.764705882
FR01,100000170,100000170_1995,100000170_19.07.1995,france,ISLE,Dordogne,167,45.34794396,0.951272967,1995,7,3.753851411,28,0.415353768,0.36160139,0.427813497,0.169807144,0.162772258,0.882352941
FR01,100000170,100000170_1996,100000170_30.07.1996,france,ISLE,Dordogne,167,45.34794396,0.951272967,1996,7,4.26592384,30,0.485556578,0.378405099,0.498010854,0.20886629,0.176119579,0.941176471
FR01,100000170,100000170_1997,100000170_24.07.1997,france,ISLE,Dordogne,167,45.34794396,0.951272967,1997,7,4.531947245,34,0.457100526,0.352870718,0.591954163,0.287446546,0.231489661,0.941176471
FR01,100000170,100000170_1998,100000170_04.08.1998,france,ISLE,Dordogne,167,45.34794396,0.951272967,1998,8,4.174910785,41,0.575398183,0.604212151,0.526009226,0.257200728,0.23281833,1.058823529
FR01,100000170,100000170_1999,100000170_20.07.1999,france,ISLE,Dordogne,167,45.34794396,0.951272967,1999,7,4.822693074,32,0.47246156,0.443016885,0.604253667,0.316784383,0.314600149,0.941176471
FR01,100000170,100000170_2000,100000170_19.07.2000,france,ISLE,Dordogne,167,45.34794396,0.951272967,2000,7,4.590974034,34,0.476908368,0.523430987,0.573114713,0.273127972,0.260755097,0.941176471
FR01,100000170,100000170_2001,100000170_26.07.2001,france,ISLE,Dordogne,167,45.34794396,0.951272967,2001,7,4.933084818,46,0.605650253,0.794966403,0.745330672,0.449262093,0.44437019,1.117647059
FR01,100000171,100000171_1994,100000171_18.08.1994,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1994,8,3.292575626,23,0.251265362,0.294403783,0.315728642,0.119129515,0.102784126,NA
FR01,100000171,100000171_1995,100000171_25.07.1995,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1995,7,4.183479382,24,0.315757162,0.422601032,0.447105278,0.187437473,0.198262186,NA
FR01,100000171,100000171_1996,100000171_11.07.1996,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1996,7,3.732221529,21,0.305814907,0.223615947,0.370786526,0.159527276,0.176442705,NA
FR01,100000171,100000171_1997,100000171_27.08.1997,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1997,8,3.302961399,21,0.337587252,0.355542189,0.32020946,0.119816245,0.124951512,NA
FR01,100000171,100000171_1998,100000171_10.08.1998,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1998,8,3.100278039,23,0.376285831,0.43622573,0.288656924,0.110826607,0.113440365,NA
FR01,100000171,100000171_1999,100000171_15.07.1999,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,1999,7,2.762192405,21,0.24615188,0.311207132,0.230368984,0.075968524,0.081523519,NA
FR01,100000171,100000171_2000,100000171_01.08.2000,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,2000,8,3.338051284,29,0.474519507,0.506144824,0.380972592,0.173527936,0.166971496,NA
FR01,100000171,100000171_2001,100000171_04.07.2001,france,DORDOGNE,Dordogne,167,44.83965925,0.332785047,2001,7,3.581379866,26,0.349542988,0.357283212,0.385986326,0.169834227,0.197404527,NA
FR05,100000215,100000215_2008,100000215_16.07.2008,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2008,7,3.453191753,30,0.480563378,0.380244721,0.37970947,0.100531883,0.112363056,1
FR05,100000215,100000215_2009,100000215_21.07.2009,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2009,7,3.093591453,26,0.383579537,0.319240491,0.316507781,0.073953998,0.087477494,0.933333333
FR05,100000215,100000215_2010,100000215_29.06.2010,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2010,6,3.568704194,31,0.533128894,0.299956459,0.401713397,0.111420885,0.140213205,1.066666667
FR05,100000215,100000215_2011,100000215_22.08.2011,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2011,8,3.248260625,34,0.51116185,0.352103398,0.430569643,0.127524233,0.14855637,1.066666667
FR05,100000215,100000215_2012,100000215_04.06.2012,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2012,6,3.562468723,28,0.441195495,0.246502491,0.386377841,0.103189926,0.120207436,1
FR05,100000215,100000215_2013,100000215_23.07.2013,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2013,7,2.445443189,32,0.503164692,0.343490233,0.279224478,0.077920463,0.097778634,1.066666667
FR05,100000215,100000215_2014,100000215_02.06.2014,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2014,6,3.653553665,34,0.508081281,0.363638797,0.414145086,0.113847237,0.145769435,1.066666667
FR05,100000215,100000215_2015,100000215_01.06.2015,france,SAONE,Rh??ne,541,48.09014302,6.101967985,2015,6,3.441855194,33,0.522174587,0.376159703,0.394434543,0.106639181,0.135426034,1.066666667
FR05,100000219,100000219_2008,100000219_07.08.2008,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2008,8,3.111803,32,0.474632055,0.284703917,0.370521097,0.0818909,0.085875444,0.875
FR05,100000219,100000219_2009,100000219_19.08.2009,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2009,8,2.732279005,29,0.348120739,0.245596367,0.277518833,0.069597677,0.07755223,0.875
FR05,100000219,100000219_2010,100000219_09.08.2010,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2010,8,3.040177685,24,0.347585243,0.294460605,0.304902407,0.06049887,0.066485866,0.8125
FR05,100000219,100000219_2011,100000219_05.08.2011,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2011,8,3.397323406,24,0.37811774,0.247805439,0.331709106,0.07279221,0.076821486,0.6875
FR05,100000219,100000219_2012,100000219_06.06.2012,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2012,6,2.646041026,21,0.241225053,0.26532053,0.231910251,0.045684381,0.050503671,0.5625
FR05,100000219,100000219_2013,100000219_31.07.2013,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2013,7,3.302029701,33,0.479516052,0.374665772,0.385117973,0.118286615,0.130648823,1
FR05,100000219,100000219_2014,100000219_02.07.2014,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2014,7,3.267395792,32,0.352938897,0.369541319,0.369973915,0.091186823,0.098777529,0.75
FR05,100000219,100000219_2015,100000219_09.06.2015,france,DRUGEON,Rh??ne,541,47.63592215,6.032916355,2015,6,2.560505338,31,0.346010269,0.316973466,0.258429224,0.057654818,0.064911136,0.8125
FR05,100000220,100000220_2008,100000220_21.07.2008,france,SALON,Rh??ne,541,47.54328507,5.691587732,2008,7,3.401067716,35,0.451098149,0.469640948,0.445290572,0.130736863,0.166127686,1
FR05,100000220,100000220_2009,100000220_24.08.2009,france,SALON,Rh??ne,541,47.54328507,5.691587732,2009,8,3.422956596,36,0.492595676,0.599116275,0.395004933,0.105557716,0.126622962,0.9375
FR05,100000220,100000220_2010,100000220_14.06.2010,france,SALON,Rh??ne,541,47.54328507,5.691587732,2010,6,3.392338938,32,0.557034539,0.472771848,0.370804413,0.095597207,0.128341543,0.9375
FR05,100000220,100000220_2011,100000220_28.07.2011,france,SALON,Rh??ne,541,47.54328507,5.691587732,2011,7,3.096185586,37,0.550496471,0.526428065,0.395927777,0.130551447,0.167751505,1
FR05,100000220,100000220_2012,100000220_16.07.2012,france,SALON,Rh??ne,541,47.54328507,5.691587732,2012,7,3.397823901,34,0.509948548,0.369403471,0.380551218,0.078473898,0.097232032,1
FR05,100000220,100000220_2013,100000220_01.08.2013,france,SALON,Rh??ne,541,47.54328507,5.691587732,2013,8,3.772053558,40,0.529689587,0.489464264,0.528799556,0.155596826,0.197012329,1.125
FR05,100000220,100000220_2014,100000220_03.07.2014,france,SALON,Rh??ne,541,47.54328507,5.691587732,2014,7,2.597224795,35,0.479025216,0.472964309,0.303364845,0.089439,0.106444768,1
FR05,100000220,100000220_2015,100000220_10.06.2015,france,SALON,Rh??ne,541,47.54328507,5.691587732,2015,6,3.701639219,30,0.431471242,0.44092546,0.411234544,0.116907232,0.143135849,0.8125
FR05,100000223,100000223_2008,100000223_24.07.2008,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2008,7,3.673144668,36,0.468024995,0.504639998,0.474528879,0.132378958,0.164444761,1.142857143
FR05,100000223,100000223_2009,100000223_24.06.2009,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2009,6,3.626929746,37,0.51180089,0.397501885,0.431729897,0.132852545,0.164277068,1.214285714
FR05,100000223,100000223_2010,100000223_30.08.2010,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2010,8,3.265837342,35,0.5078446,0.429557167,0.351817922,0.09925316,0.112366655,1.071428571
FR05,100000223,100000223_2011,100000223_25.08.2011,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2011,8,3.353527837,36,0.582909929,0.327697217,0.390556032,0.131166051,0.151797039,1.071428571
FR05,100000223,100000223_2012,100000223_17.07.2012,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2012,7,2.94884902,45,0.640817543,0.413951538,0.375612455,0.10035831,0.123680032,1.357142857
FR05,100000223,100000223_2013,100000223_13.08.2013,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2013,8,3.352988016,38,0.526304362,0.379450082,0.386716906,0.111502461,0.135144657,1.142857143
FR05,100000223,100000223_2014,100000223_04.06.2014,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2014,6,2.451717801,38,0.588529123,0.381629001,0.234192634,0.049169199,0.060100942,1.142857143
FR05,100000223,100000223_2015,100000223_07.07.2015,france,TILLE,Rh??ne,541,47.17849074,5.299950587,2015,7,3.908922103,40,0.561365593,0.470857221,0.49203411,0.151027184,0.179422884,1.214285714
FR05,100000224,100000224_2008,100000224_22.07.2008,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2008,7,2.881317347,29,0.346868974,0.439099685,0.29667615,0.083936281,0.102187176,0.714285714
FR05,100000224,100000224_2009,100000224_05.07.2009,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2009,7,3.644507804,25,0.352322779,0.235353742,0.371481673,0.097538416,0.10632703,0.642857143
FR05,100000224,100000224_2010,100000224_31.08.2010,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2010,8,3.927278096,27,0.392908938,0.284311357,0.428795808,0.145385831,0.164670141,0.785714286
FR05,100000224,100000224_2011,100000224_09.08.2011,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2011,8,3.075911296,35,0.42565713,0.464124157,0.347495121,0.105256088,0.137587899,1
FR05,100000224,100000224_2012,100000224_07.08.2012,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2012,8,2.957432605,34,0.420954821,0.398452264,0.35912861,0.102941609,0.135991755,1
FR05,100000224,100000224_2013,100000224_12.08.2013,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2013,8,3.670375973,41,0.563870188,0.490396056,0.483259939,0.14877602,0.18097676,1.142857143
FR05,100000224,100000224_2014,100000224_04.06.2014,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2014,6,2.808589802,39,0.539406353,0.442053487,0.287622435,0.066026159,0.076318248,1
FR05,100000224,100000224_2015,100000224_07.07.2015,france,VOUGE,Rh??ne,541,47.13408445,5.179564402,2015,7,3.264368502,38,0.483403863,0.467274967,0.439956908,0.13838117,0.170703594,0.928571429
FR05,100000230,100000230_2008,100000230_26.06.2008,france,GLAND,Rh??ne,541,47.4717,6.846066,2008,6,1.954860304,17,0.297970546,0.197389734,0.129115436,0.032107255,0.032511448,0.571428571
FR05,100000230,100000230_2009,100000230_22.06.2009,france,GLAND,Rh??ne,541,47.4717,6.846066,2009,6,2.444821275,18,0.3618601,0.300242997,0.199619683,0.055808525,0.055716005,0.785714286
FR05,100000230,100000230_2010,100000230_03.08.2010,france,GLAND,Rh??ne,541,47.4717,6.846066,2010,8,2.943093688,25,0.497700956,0.373373223,0.303792983,0.091444165,0.086370443,0.785714286
FR05,100000230,100000230_2011,100000230_04.07.2011,france,GLAND,Rh??ne,541,47.4717,6.846066,2011,7,3.674454889,22,0.411745959,0.257920997,0.357515005,0.098006138,0.11415239,0.928571429
FR05,100000230,100000230_2012,100000230_13.08.2012,france,GLAND,Rh??ne,541,47.4717,6.846066,2012,8,3.108442813,22,0.414735771,0.307152498,0.277364789,0.068013411,0.074640003,0.928571429
FR05,100000230,100000230_2013,100000230_24.06.2013,france,GLAND,Rh??ne,541,47.4717,6.846066,2013,6,2.692677645,16,0.315953406,0.207276831,0.203772958,0.038453032,0.046118336,0.785714286
FR05,100000230,100000230_2014,100000230_01.07.2014,france,GLAND,Rh??ne,541,47.4717,6.846066,2014,7,3.874680223,29,0.494014194,0.360447187,0.4413393,0.122437309,0.131065105,1
FR05,100000230,100000230_2015,100000230_03.06.2015,france,GLAND,Rh??ne,541,47.4717,6.846066,2015,6,2.4491795,32,0.548232764,0.311229867,0.222245951,0.051192025,0.056959363,1.071428571
FR05,100000239,100000239_2008,100000239_11.08.2008,france,MEUZIN,Rh??ne,541,46.98115,4.99878,2008,8,2.713878892,24,0.377166772,0.448619354,0.234603012,0.057894612,0.077613149,0.642857143
FR05,100000239,100000239_2009,100000239_23.06.2009,france,MEUZIN,Rh??ne,541,46.98115,4.99878,2009,6,2.794539091,30,0.441357506,0.365220396,0.302088837,0.087046172,0.113737388,0.928571429
FR05,100000239,100000239_2010,100000239_31.08.2010,france,MEUZIN,Rh??ne,541,46.98115,4.99878,2010,8,3.026053366,27,0.464185946,0.312009486,0.288989589,0.084785446,0.103573482,0.857142857
