ecotrait,basin,year,subtractive,additive
tachsap_x,DE02,2004,0.000218317,0.000347011
tachsap_o,DE02,2004,-0.000583829,0.000386019
tachsap_b,DE02,2004,0.000254103,0.00025752
tachsap_a,DE02,2004,4.88E-05,0.000481782
tachsap_p,DE02,2004,-0.000156854,-0.000473066
microhab_arg,DE02,2005,-0.00042546,9.68E-06
microhab_pel,DE02,2005,0.002680346,0.005289423
microhab_psa,DE02,2005,0.0005941,-0.000486397
microhab_aka,DE02,2005,0.000894274,-0.001017545
microhab_lit,DE02,2005,0.001321265,0.002963492
microhab_phy,DE02,2005,0.000515,0.001244615
microhab_pom,DE02,2005,0.000136383,-0.000263318
microhab_oth,DE02,2005,0.000129406,0.001178782
tachtemp_psy,DE02,2005,-0.001208185,0.000220684
tachtemp_the,DE02,2005,0.000126881,0.000611651
tachtemp_eut,DE02,2005,0.000325583,0.000610456
tachsap_x,DE02,2005,8.01E-05,-0.000328679
tachsap_o,DE02,2005,-0.000226462,-6.07E-05
tachsap_b,DE02,2005,0.000125258,-0.000439239
tachsap_a,DE02,2005,0.000263177,-0.00042223
tachsap_p,DE02,2005,0.000312929,0.00043327
microhab_arg,DE02,2006,-1.94E-05,0.00016093
microhab_pel,DE02,2006,-0.00415609,-0.000950463
microhab_psa,DE02,2006,0.000472377,-0.000531526
microhab_aka,DE02,2006,0.001355667,-0.00032438
microhab_lit,DE02,2006,-0.002788478,0.000124939
microhab_phy,DE02,2006,-0.002739042,0.000667315
microhab_pom,DE02,2006,-0.000516968,-0.000470944
microhab_oth,DE02,2006,-0.000782872,0.000246742
tachtemp_psy,DE02,2006,0.001006659,-0.000895973
tachtemp_the,DE02,2006,-0.000405563,0.000314726
tachtemp_eut,DE02,2006,-0.000553815,-0.000184268
tachsap_x,DE02,2006,0.000544711,0.000671678
tachsap_o,DE02,2006,0.000230639,0.000227022
tachsap_b,DE02,2006,0.000593417,0.000163401
tachsap_a,DE02,2006,0.00010202,0.000156995
tachsap_p,DE02,2006,-0.000290092,5.88E-05
microhab_arg,DE02,2007,-0.000154452,0.000131485
microhab_pel,DE02,2007,-0.001448281,-0.000340181
microhab_psa,DE02,2007,-0.000383648,0.000397361
microhab_aka,DE02,2007,0.000500498,-0.001716232
microhab_lit,DE02,2007,0.000693886,0.001069331
microhab_phy,DE02,2007,-0.001450716,-1.18E-05
microhab_pom,DE02,2007,-3.63E-05,0.000198059
microhab_oth,DE02,2007,-0.000874956,0.000187796
tachtemp_psy,DE02,2007,0.001817173,-0.000486776
tachtemp_the,DE02,2007,1.16E-05,-0.000307162
tachtemp_eut,DE02,2007,0.000283349,-0.001583397
tachsap_x,DE02,2007,0.001016144,-0.000155522
tachsap_o,DE02,2007,0.00022624,0.000101075
tachsap_b,DE02,2007,-0.001087825,-0.000744981
tachsap_a,DE02,2007,0.000646604,-0.000373596
tachsap_p,DE02,2007,-0.000376517,7.94E-05
microhab_arg,DE02,2008,-0.0001667,0.000241013
microhab_pel,DE02,2008,0.000736901,-0.002525658
microhab_psa,DE02,2008,0.000356568,-0.000500345
microhab_aka,DE02,2008,0.001705014,-0.000330581
microhab_lit,DE02,2008,-0.002261426,0.000672963
microhab_phy,DE02,2008,0.000150375,-0.001177729
microhab_pom,DE02,2008,3.82E-05,0.000684559
microhab_oth,DE02,2008,7.98E-05,-0.000339014
tachtemp_psy,DE02,2008,0.000496155,-0.000149168
tachtemp_the,DE02,2008,4.33E-05,-0.000765765
tachtemp_eut,DE02,2008,0.00215525,0.000489703
tachsap_x,DE02,2008,-0.000214586,-0.0010967
tachsap_o,DE02,2008,-0.000196517,-0.000310535
tachsap_b,DE02,2008,0.000811314,0.000699212
tachsap_a,DE02,2008,0.000120065,0.000633249
tachsap_p,DE02,2008,3.46E-05,-0.000494566
microhab_arg,DE02,2009,-0.00020216,0.000428837
microhab_pel,DE02,2009,0.001325616,0.003076213
microhab_psa,DE02,2009,0.000137652,-0.000855844
microhab_aka,DE02,2009,-0.000176869,-0.001634534
microhab_lit,DE02,2009,-0.00026352,0.00125542
microhab_phy,DE02,2009,0.001531998,0.003285572
microhab_pom,DE02,2009,9.40E-05,-0.000207156
microhab_oth,DE02,2009,0.000707716,-4.39E-05
tachtemp_psy,DE02,2009,-0.000940426,0.002383323
tachtemp_the,DE02,2009,0.000264415,-7.64E-06
tachtemp_eut,DE02,2009,0.00013655,-0.002180195
tachsap_x,DE02,2009,0.000218913,0.000601269
tachsap_o,DE02,2009,-7.91E-05,-0.000109221
tachsap_b,DE02,2009,-0.000134214,-0.000884623
tachsap_a,DE02,2009,-0.000534563,6.57E-06
tachsap_p,DE02,2009,0.000290869,-6.28E-06
microhab_arg,DE02,2010,-0.000304542,0.000344547
microhab_pel,DE02,2010,-0.0013234,-0.001792693
microhab_psa,DE02,2010,-0.00017184,0.002212063
microhab_aka,DE02,2010,0.000443623,0.001713832
microhab_lit,DE02,2010,-0.003358432,-0.00101699
microhab_phy,DE02,2010,-0.002578546,0.000447133
microhab_pom,DE02,2010,-0.000804558,-0.000443917
microhab_oth,DE02,2010,0.000119909,-0.000667287
tachtemp_psy,DE02,2010,-0.001718707,0.004254835
tachtemp_the,DE02,2010,2.16E-05,0.000221462
tachtemp_eut,DE02,2010,0.00090895,-6.00E-07
tachsap_x,DE02,2010,-0.000231705,0.000901284
tachsap_o,DE02,2010,0.000153604,0.001217152
tachsap_b,DE02,2010,0.000540823,0.00054186
tachsap_a,DE02,2010,0.00022074,0.000511336
tachsap_p,DE02,2010,0.000196927,-0.000355091
microhab_arg,DE02,2011,-0.000424925,-7.32E-06
microhab_pel,DE02,2011,0.002972795,-0.001455845
microhab_psa,DE02,2011,-0.000810346,-0.000208916
microhab_aka,DE02,2011,0.000765953,0.00114563
microhab_lit,DE02,2011,0.001278227,-0.000595484
microhab_phy,DE02,2011,-0.000599091,-0.001127652
microhab_pom,DE02,2011,0.000841223,0.000246996
microhab_oth,DE02,2011,0.000285217,0.000293116
tachtemp_psy,DE02,2011,0.000300655,-0.001171697
tachtemp_the,DE02,2011,0.000180194,-0.000171038
tachtemp_eut,DE02,2011,-0.000222646,-0.000700868
tachsap_x,DE02,2011,-0.000665826,-0.000611812
tachsap_o,DE02,2011,-0.000160561,-0.000337317
tachsap_b,DE02,2011,-0.000863239,-0.000141103
tachsap_a,DE02,2011,-0.000106458,-0.000183717
tachsap_p,DE02,2011,0.000121971,0.000611634
microhab_arg,DE02,2012,1.28E-05,0.000307703
microhab_pel,DE02,2012,0.001324366,-0.000720394
microhab_psa,DE02,2012,0.000218801,-0.000319001
microhab_aka,DE02,2012,-0.00141332,-0.00039441
microhab_lit,DE02,2012,-0.000348782,-0.002238062
microhab_phy,DE02,2012,0.001392818,0.002754374
microhab_pom,DE02,2012,1.26E-06,-0.000289418
microhab_oth,DE02,2012,-0.000486448,-0.000129006
tachtemp_psy,DE02,2012,0.001197703,0.004038168
tachtemp_the,DE02,2012,0.00051413,-0.000268485
tachtemp_eut,DE02,2012,0.000162683,-0.000286163
tachsap_x,DE02,2012,0.000294447,0.002074876
tachsap_o,DE02,2012,0.000198775,0.001391895
tachsap_b,DE02,2012,0.000150168,0.000266957
tachsap_a,DE02,2012,0.000224241,0.000274113
tachsap_p,DE02,2012,0.000128625,-0.000154374
microhab_arg,DE02,2013,-0.000356276,0.000184232
microhab_pel,DE02,2013,0.000904186,0.003118878
microhab_psa,DE02,2013,-0.00069478,-5.48E-05
microhab_aka,DE02,2013,-0.000229855,0.002740122
microhab_lit,DE02,2013,0.00393028,0.002538089
microhab_phy,DE02,2013,-0.001167408,0.001373929
microhab_pom,DE02,2013,0.000395661,0.000294256
microhab_oth,DE02,2013,2.51E-06,0.000857694
tachtemp_psy,DE02,2013,-0.005977762,-0.002610694
tachtemp_the,DE02,2013,0.000181644,-0.000276295
tachtemp_eut,DE02,2013,0.001791538,-0.000618632
tachsap_x,DE02,2013,-0.002478436,-0.000457414
tachsap_o,DE02,2013,-0.002242485,0.000355778
tachsap_b,DE02,2013,-0.000193109,-0.000122452
tachsap_a,DE02,2013,0.000145443,-0.000726398
tachsap_p,DE02,2013,6.12E-06,-0.000256478
microhab_arg,DE02,2014,-5.50E-05,0.000143298
microhab_pel,DE02,2014,0.001960564,-0.001536075
microhab_psa,DE02,2014,-0.000385588,-5.26E-05
microhab_aka,DE02,2014,-0.001965085,0.00093113
microhab_lit,DE02,2014,0.000503219,-0.002240124
microhab_phy,DE02,2014,-0.002315305,-0.001897338
microhab_pom,DE02,2014,-0.000499769,-0.000571978
microhab_oth,DE02,2014,0.00047412,-3.85E-05
tachtemp_psy,DE02,2014,0.00074022,0.0018093
tachtemp_the,DE02,2014,0.000341638,7.79E-05
tachtemp_eut,DE02,2014,0.000637751,-0.000592115
tachsap_x,DE02,2014,-1.14E-05,0.001685954
tachsap_o,DE02,2014,-0.000493124,0.000873348
tachsap_b,DE02,2014,0.000399924,0.000481853
tachsap_a,DE02,2014,0.001204689,-0.000404683
tachsap_p,DE02,2014,0.000424559,7.46E-05
microhab_arg,DE02,2015,-0.000202419,2.97E-05
microhab_pel,DE02,2015,-0.003990443,0.00226547
microhab_psa,DE02,2015,0.000405644,-0.000699737
microhab_aka,DE02,2015,-0.000187423,0.000674105
microhab_lit,DE02,2015,0.001448135,-0.000646468
microhab_phy,DE02,2015,-4.51E-05,-0.001129311
microhab_pom,DE02,2015,0.000440204,-0.000379025
microhab_oth,DE02,2015,-0.000469623,0.000182053
tachtemp_psy,DE02,2015,-0.001385784,-0.001210698
tachtemp_the,DE02,2015,-0.000987914,0.000571202
tachtemp_eut,DE02,2015,0.000427938,-0.001847887
tachsap_x,DE02,2015,-0.001579518,-0.000472332
tachsap_o,DE02,2015,-0.000764699,-0.000199928
tachsap_b,DE02,2015,-0.000418874,-0.0007268
tachsap_a,DE02,2015,-0.000924852,-0.000545766
tachsap_p,DE02,2015,-0.000717971,0.000828915
microhab_arg,DE02,2016,-6.63E-05,-5.14E-06
microhab_pel,DE02,2016,-0.003520607,-0.002221194
microhab_psa,DE02,2016,0.000601021,-2.83E-05
microhab_aka,DE02,2016,-0.003251499,-0.000251595
microhab_lit,DE02,2016,0.001045544,-0.002424542
microhab_phy,DE02,2016,0.002103627,0.002494109
microhab_pom,DE02,2016,0.000283105,-0.000333356
microhab_oth,DE02,2016,-0.00051153,-0.000397935
tachtemp_psy,DE02,2016,0.001858225,0.000305572
tachtemp_the,DE02,2016,-0.000212308,1.70E-05
tachtemp_eut,DE02,2016,0.000632576,2.57E-05
tachsap_x,DE02,2016,9.97E-06,-0.000118603
tachsap_o,DE02,2016,0.000386339,-7.11E-06
tachsap_b,DE02,2016,0.000371194,-0.000325612
tachsap_a,DE02,2016,0.000116373,-0.000604977
tachsap_p,DE02,2016,-0.000467358,-0.000354481
microhab_arg,DE02,2018,1.27E-05,6.37E-05
microhab_pel,DE02,2018,0.001260454,0.001799299
microhab_psa,DE02,2018,0.000697323,-0.000763606
microhab_aka,DE02,2018,0.000151588,0.002788105
microhab_lit,DE02,2018,-0.002284554,-0.001701713
microhab_phy,DE02,2018,-0.001806463,0.000797159
microhab_pom,DE02,2018,0.000572841,-0.000298876
microhab_oth,DE02,2018,-0.000438342,0.000392062
tachtemp_psy,DE02,2018,1.68E-05,-0.001673769
tachtemp_the,DE02,2018,0.000135137,0.000126114
tachtemp_eut,DE02,2018,-0.000508658,-0.000216546
tachsap_x,DE02,2018,7.80E-05,-0.000160567
tachsap_o,DE02,2018,-0.000117357,-0.00050035
tachsap_b,DE02,2018,-0.000262447,8.81E-05
tachsap_a,DE02,2018,-3.00E-06,-0.000308096
tachsap_p,DE02,2018,0.000334352,-0.000112555
microhab_arg,DE03,2003,-1.71E-05,0.00035879
microhab_pel,DE03,2003,-0.001160427,-0.002153122
microhab_psa,DE03,2003,-0.001674417,0.00041781
microhab_aka,DE03,2003,0.001920291,0.005395622
microhab_lit,DE03,2003,0.001120084,0.000621762
microhab_phy,DE03,2003,-0.00039854,-0.00025201
microhab_pom,DE03,2003,-0.00068207,-0.000624714
microhab_oth,DE03,2003,0.000268924,5.16E-05
tachtemp_psy,DE03,2003,0.001448023,0.000513948
tachtemp_the,DE03,2003,0,-0.001330349
tachtemp_eut,DE03,2003,0.000124264,0.00176762
tachsap_x,DE03,2003,0.000148793,0.000475462
tachsap_o,DE03,2003,0.000496447,0.000985596
tachsap_b,DE03,2003,-0.000485852,0.001860393
tachsap_a,DE03,2003,0.001243056,0.001507242
tachsap_p,DE03,2003,-0.00034352,0.000412474
microhab_arg,DE03,2004,5.91E-07,1.97E-05
microhab_pel,DE03,2004,-0.000660883,-0.001195916
microhab_psa,DE03,2004,2.17E-05,-0.000884259
microhab_aka,DE03,2004,-0.013546214,-0.000984541
microhab_lit,DE03,2004,-0.005970443,-0.000194105
microhab_phy,DE03,2004,3.83E-05,-0.00156044
microhab_pom,DE03,2004,0.000170458,-0.000401932
microhab_oth,DE03,2004,-0.000329838,-0.000436289
tachtemp_psy,DE03,2004,0.000204537,-0.000840168
tachtemp_the,DE03,2004,0.000344025,-0.000448018
tachtemp_eut,DE03,2004,0.001473854,-0.000597245
tachsap_x,DE03,2004,-0.000214191,-1.87E-05
tachsap_o,DE03,2004,0.000281405,0
tachsap_b,DE03,2004,0.000621635,0.000130359
tachsap_a,DE03,2004,0,-0.000217096
tachsap_p,DE03,2004,-0.000380478,0.000337513
microhab_arg,DE03,2005,1.40E-06,9.59E-05
microhab_pel,DE03,2005,-0.001252931,-0.0002544
microhab_psa,DE03,2005,-0.000500216,4.37E-05
microhab_aka,DE03,2005,-0.001045992,0.003668661
microhab_lit,DE03,2005,-0.001250494,-0.00819501
microhab_phy,DE03,2005,0.000783384,0.001585484
microhab_pom,DE03,2005,-0.00082568,-0.000646276
microhab_oth,DE03,2005,7.63E-06,0.000939446
tachtemp_psy,DE03,2005,-6.23E-05,-0.000237535
tachtemp_the,DE03,2005,-0.000563998,-0.000297737
tachtemp_eut,DE03,2005,-0.000595667,-0.003782041
tachsap_x,DE03,2005,0.000675219,0.000934268
tachsap_o,DE03,2005,0.001357594,0
tachsap_b,DE03,2005,0,-0.000665062
tachsap_a,DE03,2005,0.000128329,0.004086913
tachsap_p,DE03,2005,1.61E-05,-6.60E-05
microhab_arg,DE03,2006,-9.76E-05,7.96E-06
microhab_pel,DE03,2006,-0.001417793,0.000861395
microhab_psa,DE03,2006,-0.00049166,0.002149451
microhab_aka,DE03,2006,-0.001514016,0.001700676
microhab_lit,DE03,2006,0.002965287,-0.000450652
microhab_phy,DE03,2006,-0.002729643,0.000294442
microhab_pom,DE03,2006,0.000980365,0
microhab_oth,DE03,2006,-0.001172973,-0.000235011
tachtemp_psy,DE03,2006,0,-0.001288325
tachtemp_the,DE03,2006,0,-0.00044877
tachtemp_eut,DE03,2006,0.000385926,0
tachsap_x,DE03,2006,0.000559852,-0.000642126
tachsap_o,DE03,2006,-0.000276123,-0.000620622
tachsap_b,DE03,2006,-0.00130222,0
tachsap_a,DE03,2006,-0.00158151,-0.001424949
tachsap_p,DE03,2006,-0.000135588,-0.000765714
microhab_arg,DE03,2007,0,0.000126791
microhab_pel,DE03,2007,0.002395102,0
microhab_psa,DE03,2007,-0.000139128,-0.002758426
microhab_aka,DE03,2007,-0.005051079,0.001660686
microhab_lit,DE03,2007,-6.39E-05,-0.000777497
microhab_phy,DE03,2007,-0.000138811,-0.00013877
microhab_pom,DE03,2007,0,0.002397005
microhab_oth,DE03,2007,0.000654295,0
tachtemp_psy,DE03,2007,0.001500241,-0.00076721
tachtemp_the,DE03,2007,0.000929216,0
tachtemp_eut,DE03,2007,0.0003921,6.18E-05
tachsap_x,DE03,2007,0.000749183,-0.00030919
tachsap_o,DE03,2007,3.09E-05,0.002702579
tachsap_b,DE03,2007,0.000158574,0.003824104
tachsap_a,DE03,2007,-0.000965165,-0.00077374
tachsap_p,DE03,2007,0.001103166,-0.000114619
microhab_arg,DE03,2008,-0.000141363,-5.72E-07
microhab_pel,DE03,2008,0.001120835,-0.000800708
microhab_psa,DE03,2008,0,0.002884899
microhab_aka,DE03,2008,-0.001759963,-0.001209264
microhab_lit,DE03,2008,0.000490461,-0.000483197
microhab_phy,DE03,2008,0.001841634,-0.000122835
microhab_pom,DE03,2008,0.001406801,-0.000638398
microhab_oth,DE03,2008,-0.000696099,0.000118177
tachtemp_psy,DE03,2008,0.000658057,-0.001717893
tachtemp_the,DE03,2008,0.000690297,0.000164126
tachtemp_eut,DE03,2008,-0.000743164,-0.000849992
tachsap_x,DE03,2008,-0.000178548,-0.000163259
tachsap_o,DE03,2008,-0.002795415,7.00E-05
tachsap_b,DE03,2008,-0.00119732,-0.00187191
tachsap_a,DE03,2008,0.000367648,0.001336749
tachsap_p,DE03,2008,7.15E-05,-0.000380177
microhab_arg,DE03,2009,-2.40E-06,5.78E-05
microhab_pel,DE03,2009,-0.002177012,0.007718771
microhab_psa,DE03,2009,-0.000875411,0.001356391
microhab_aka,DE03,2009,0.002877234,0
microhab_lit,DE03,2009,0.004231281,0.005220099
microhab_phy,DE03,2009,5.89E-05,0.001372804
microhab_pom,DE03,2009,0.00026157,-0.001380141
microhab_oth,DE03,2009,0,0.003056563
tachtemp_psy,DE03,2009,0.001470708,0.001979639
tachtemp_the,DE03,2009,-0.001167564,0.003276654
tachtemp_eut,DE03,2009,0.003608076,0.002268237
tachsap_x,DE03,2009,0.000871555,-0.000424751
tachsap_o,DE03,2009,0.000130029,0.000200016
tachsap_b,DE03,2009,0.002053142,-9.47E-05
tachsap_a,DE03,2009,0.000291083,-0.000477922
tachsap_p,DE03,2009,8.50E-05,0.001453693
microhab_arg,DE03,2010,-3.37E-05,-3.76E-06
microhab_pel,DE03,2010,-0.007181981,-0.001689668
microhab_psa,DE03,2010,-0.001074041,-0.00091145
microhab_aka,DE03,2010,-0.000755823,0.004172979
microhab_lit,DE03,2010,-3.16E-05,-0.006705644
microhab_phy,DE03,2010,-0.001797538,-0.000163481
microhab_pom,DE03,2010,0.000828746,9.40E-06
microhab_oth,DE03,2010,-0.002197111,-0.000210638
tachtemp_psy,DE03,2010,-0.001116259,-6.65E-06
tachtemp_the,DE03,2010,-0.002639355,-0.000886992
tachtemp_eut,DE03,2010,-0.002165309,-0.002214456
tachsap_x,DE03,2010,-0.000464534,-0.000268124
tachsap_o,DE03,2010,4.67E-05,0.000150874
tachsap_b,DE03,2010,5.99E-05,-0.003405668
tachsap_a,DE03,2010,0.000429999,-0.001231308
tachsap_p,DE03,2010,-0.001765792,-0.000352006
microhab_arg,DE03,2011,3.62E-07,4.36E-05
microhab_pel,DE03,2011,0.005189241,0.002987878
microhab_psa,DE03,2011,8.76E-05,0.001950033
microhab_aka,DE03,2011,-0.007081011,0.008064542
microhab_lit,DE03,2011,-0.003073715,0.005675924
microhab_phy,DE03,2011,0.002064216,0.000964422
microhab_pom,DE03,2011,0.000124588,-0.001318772
microhab_oth,DE03,2011,-1.87E-05,0.00263589
tachtemp_psy,DE03,2011,-0.001486628,0.003501768
tachtemp_the,DE03,2011,0.001249853,0.001944758
tachtemp_eut,DE03,2011,0.0009494,0.001405612
tachsap_x,DE03,2011,0.000158725,0.000451614
tachsap_o,DE03,2011,-0.000628848,0.00109278
tachsap_b,DE03,2011,0.000739553,-0.000542421
tachsap_a,DE03,2011,0.000384847,0.000222338
tachsap_p,DE03,2011,0.000672707,0.001638047
microhab_arg,DE03,2012,-5.94E-06,0
microhab_pel,DE03,2012,-0.004679783,-0.000541077
microhab_psa,DE03,2012,-0.000534824,-0.001349509
microhab_aka,DE03,2012,-0.005370505,-0.003158217
microhab_lit,DE03,2012,0.001291588,-0.00288102
microhab_phy,DE03,2012,-0.002168324,-0.002016401
microhab_pom,DE03,2012,3.96E-05,0.001858844
microhab_oth,DE03,2012,-0.002999795,4.04E-05
tachtemp_psy,DE03,2012,-0.003579919,-0.000137149
tachtemp_the,DE03,2012,-0.001860355,-5.10E-05
tachtemp_eut,DE03,2012,-0.002142779,-0.002410398
tachsap_x,DE03,2012,8.73E-05,0.000248787
tachsap_o,DE03,2012,-0.000983185,0.000541686
tachsap_b,DE03,2012,0.000470518,-0.001295606
tachsap_a,DE03,2012,-2.58E-05,-0.000433081
tachsap_p,DE03,2012,-0.001396523,-0.000119377
microhab_arg,DE03,2013,-5.85E-05,0
microhab_pel,DE03,2013,0,0.000595326
microhab_psa,DE03,2013,0.003218086,0.001597708
microhab_aka,DE03,2013,0.004025975,0
microhab_lit,DE03,2013,0.00622867,0
microhab_phy,DE03,2013,0.00057091,0.000614888
microhab_pom,DE03,2013,-0.000990911,0
microhab_oth,DE03,2013,0,0.001382866
tachtemp_psy,DE03,2013,0.000321881,0.002218212
tachtemp_the,DE03,2013,0,6.97E-05
tachtemp_eut,DE03,2013,0.006561662,0
tachsap_x,DE03,2013,0.000390588,-0.001226029
tachsap_o,DE03,2013,0.000177362,-0.000719122
tachsap_b,DE03,2013,0.002580414,0.000523914
tachsap_a,DE03,2013,0.001450986,0.001282871
tachsap_p,DE03,2013,0,0.000531214
microhab_arg,DE03,2014,1.24E-06,4.04E-05
microhab_pel,DE03,2014,0.00725697,0
microhab_psa,DE03,2014,-0.001254689,-0.001836203
microhab_aka,DE03,2014,-0.000877028,0.002092284
microhab_lit,DE03,2014,0,-0.001636473
microhab_phy,DE03,2014,0.000168843,0.005014968
microhab_pom,DE03,2014,0,-0.001597147
microhab_oth,DE03,2014,0.001755817,0
tachtemp_psy,DE03,2014,0.002698576,-5.09E-05
tachtemp_the,DE03,2014,0.002089131,0
tachtemp_eut,DE03,2014,0,-0.000196223
tachsap_x,DE03,2014,0.000132411,-0.000931632
tachsap_o,DE03,2014,-0.000100316,-8.90E-06
tachsap_b,DE03,2014,-0.000283164,4.69E-05
tachsap_a,DE03,2014,0.000865021,-0.000493577
tachsap_p,DE03,2014,0.001394354,0
microhab_arg,DE03,2015,4.45E-06,0.000127513
microhab_pel,DE03,2015,-0.005572813,-0.002357413
microhab_psa,DE03,2015,0,-0.001737984
microhab_aka,DE03,2015,0.000561666,-0.00107621
microhab_lit,DE03,2015,-0.000558803,-0.003150226
microhab_phy,DE03,2015,-0.006183909,-0.000584868
microhab_pom,DE03,2015,0.000326746,-0.00112273
microhab_oth,DE03,2015,-0.001405982,-0.000532062
tachtemp_psy,DE03,2015,-0.002531851,-0.002186123
tachtemp_the,DE03,2015,-0.001609874,0.000583251
tachtemp_eut,DE03,2015,-0.001596598,-0.002415436
tachsap_x,DE03,2015,0.001554544,0
tachsap_o,DE03,2015,0.000500263,5.28E-05
tachsap_b,DE03,2015,-0.000721496,0.000391166
tachsap_a,DE03,2015,-0.000712416,-0.001879177
tachsap_p,DE03,2015,-0.001046782,-0.000568417
microhab_arg,DE03,2016,-1.37E-05,-3.25E-05
microhab_pel,DE03,2016,0.001726198,0.000831652
microhab_psa,DE03,2016,0.000293301,0.000478901
microhab_aka,DE03,2016,-0.003772694,-0.001304445
microhab_lit,DE03,2016,-0.002086369,-0.000813002
microhab_phy,DE03,2016,0.001401859,-0.000507406
microhab_pom,DE03,2016,0.000970144,0.000207196
microhab_oth,DE03,2016,-0.000357684,-0.000179745
tachtemp_psy,DE03,2016,0.001574073,-0.000668455
tachtemp_the,DE03,2016,-0.000903018,0.000537806
tachtemp_eut,DE03,2016,-0.001152209,-0.001059061
tachsap_x,DE03,2016,-0.000796534,5.95E-05
tachsap_o,DE03,2016,2.14E-05,-0.000169607
tachsap_b,DE03,2016,-0.000413886,-0.001710602
tachsap_a,DE03,2016,0.000876743,-0.000136926
tachsap_p,DE03,2016,0.000501013,0.00010207
microhab_arg,DE03,2018,-1.71E-05,0.00035879
microhab_pel,DE03,2018,-0.001160427,-0.002153122
microhab_psa,DE03,2018,-0.001674417,0.00041781
microhab_aka,DE03,2018,0.001920291,0.005395622
microhab_lit,DE03,2018,0.001120084,0.000621762
microhab_phy,DE03,2018,-0.00039854,-0.00025201
microhab_pom,DE03,2018,-0.00068207,-0.000624714
microhab_oth,DE03,2018,0.000268924,5.16E-05
tachtemp_psy,DE03,2018,0.001448023,0.000513948
tachtemp_the,DE03,2018,0,-0.001330349
tachtemp_eut,DE03,2018,0.000124264,0.00176762
tachsap_x,DE03,2018,0.000148793,0.000475462
tachsap_o,DE03,2018,0.000496447,0.000985596
tachsap_b,DE03,2018,-0.000485852,0.001860393
tachsap_a,DE03,2018,0.001243056,0.001507242
tachsap_p,DE03,2018,-0.00034352,0.000412474
microhab_arg,DE04,2001,0,1.23E-05
microhab_pel,DE04,2001,0.001678908,0.003994792
microhab_psa,DE04,2001,1.39E-06,0.001407263
microhab_aka,DE04,2001,0.001135427,0.006816466
microhab_lit,DE04,2001,0.002619755,0.00319204
microhab_phy,DE04,2001,-0.000195551,-0.000651679
microhab_pom,DE04,2001,-0.001382029,0.001211884
