basin,site,year,tax.richness,bio.richness,eco.richness
DE01,107000088,2009,23,0.386536796,0.401909123
DE01,107000088,2010,19,0.296088012,0.375437504
DE01,107000088,2011,24,0.383110309,0.344529982
DE01,107000088,2012,25,0.552425565,0.483081823
DE01,107000106,1999,15,0.313677314,0.262693435
DE01,107000106,2000,11,0.225441724,0.151241042
DE01,107000106,2001,21,0.374184929,0.316438666
DE01,107000106,2002,21,0.385130021,0.302529079
DE01,107000106,2003,21,0.267142642,0.324468685
DE01,107000106,2004,19,0.333104489,0.418267544
DE01,107000106,2005,18,0.297909727,0.415505583
DE01,107000106,2006,26,0.402174945,0.333287027
DE01,107000106,2007,24,0.335973529,0.62567085
DE01,107000106,2008,23,0.294501778,0.467502782
DE01,107000106,2009,20,0.370467864,0.441523777
DE01,107000106,2010,19,0.299108933,0.444623709
DE01,107000106,2011,21,0.325494103,0.313218593
DE01,107000106,2012,23,0.218954269,0.54799487
DE02,107000065,1999,19,0.476119034,0.36116715
DE02,107000065,2000,21,0.544287025,0.495532333
DE02,107000065,2001,17,0.647394299,0.452739048
DE02,107000065,2002,16,0.334787376,0.468893849
DE02,107000065,2003,26,0.582769147,0.459142168
DE02,107000065,2004,17,0.637131695,0.37022211
DE02,107000065,2005,19,0.575248398,0.443189649
DE02,107000065,2006,29,0.686005997,0.493242009
DE02,107000065,2007,28,0.635302085,0.482250631
DE02,107000065,2008,31,0.720011354,0.557468905
DE02,107000065,2009,19,0.63314293,0.423868154
DE02,107000065,2010,16,0.602683661,0.304423722
DE02,107000065,2011,26,0.617562156,0.484993503
DE02,107000065,2012,31,0.710252076,0.54919466
DE02,107000065,2013,26,0.59601003,0.436610557
DE02,107000065,2014,33,0.638944569,0.538864879
DE02,107000065,2015,26,0.53885744,0.471451842
DE02,107000065,2016,25,0.618333699,0.512567277
DE02,107000065,2018,16,0.46677481,0.241504405
DE02,107000066,1999,18,0.543549723,0.316378372
DE02,107000066,2000,12,0.370804942,0.145167905
DE02,107000066,2001,12,0.370804942,0.155967975
DE02,107000066,2002,13,0.424005956,0.257186775
DE02,107000066,2003,25,0.647118955,0.429508102
DE02,107000066,2004,15,0.405284359,0.280671089
DE02,107000066,2005,18,0.511956707,0.332525963
DE02,107000066,2006,24,0.633216572,0.326086775
DE02,107000066,2007,26,0.52487329,0.429879791
DE02,107000066,2008,26,0.53779333,0.379936781
DE02,107000066,2009,23,0.490892373,0.366964678
DE02,107000066,2010,25,0.588989559,0.477362482
DE02,107000066,2011,23,0.543549723,0.411134736
DE02,107000066,2012,26,0.585335086,0.407484757
DE02,107000066,2013,31,0.642405511,0.490192481
DE02,107000066,2014,23,0.626065257,0.376330853
DE02,107000066,2015,30,0.66345921,0.458758719
DE02,107000066,2016,31,0.647820444,0.451804455
DE02,107000066,2018,26,0.531097218,0.463589574
DE02,107000073,1999,23,0.542159078,0.295130134
DE02,107000073,2000,17,0.625179745,0.244519607
DE02,107000073,2001,28,0.653607321,0.452106204
DE02,107000073,2002,25,0.515898705,0.350987491
DE02,107000073,2003,24,0.669197345,0.263261103
DE02,107000073,2004,40,0.831149346,0.324070095
DE02,107000073,2005,19,0.584761729,0.343647495
DE02,107000073,2006,36,0.810182809,0.401012648
DE02,107000073,2007,18,0.748431114,0.312545521
DE02,107000073,2008,28,0.826477222,0.27651423
DE02,107000073,2009,28,0.653349165,0.44395092
DE02,107000073,2010,23,0.652885079,0.361098867
DE02,107000073,2011,24,0.669451506,0.320030936
DE02,107000073,2012,27,0.748437534,0.315083046
DE02,107000073,2013,29,0.624796022,0.374369195
DE02,107000073,2014,25,0.567115568,0.504101963
DE02,107000073,2015,19,0.736431229,0.270802073
DE02,107000073,2016,22,0.709130813,0.375429018
DE02,107000073,2018,10,0.27968656,0.244178363
DE02,107000074,1999,11,0.383010792,0.298043323
DE02,107000074,2000,17,0.717367017,0.440639661
DE02,107000074,2001,16,0.38821906,0.452739048
DE02,107000074,2002,16,0.467228639,0.452739048
DE02,107000074,2003,19,0.487458258,0.478263296
DE02,107000074,2004,21,0.492723536,0.442980176
DE02,107000074,2005,22,0.525105606,0.478263296
DE02,107000074,2006,16,0.487458258,0.478263296
DE02,107000074,2007,18,0.45702134,0.545878429
DE02,107000074,2008,17,0.48343721,0.322360661
DE02,107000074,2009,16,0.476723891,0.349677934
DE02,107000074,2010,19,0.468460142,0.469689851
DE02,107000074,2011,16,0.390106003,0.431718998
DE02,107000074,2012,22,0.642708274,0.458575361
DE02,107000074,2013,21,0.639008372,0.468886639
DE02,107000074,2014,18,0.472648271,0.452739048
DE02,107000074,2015,19,0.515074253,0.47380259
DE02,107000074,2016,23,0.617887607,0.472426982
DE02,107000074,2018,18,0.641577009,0.472426982
DE02,107000075,1999,18,0.409215124,0.323089509
DE02,107000075,2000,18,0.543549723,0.323946602
DE02,107000075,2001,22,0.408084378,0.380483757
DE02,107000075,2002,19,0.408084378,0.349943019
DE02,107000075,2003,25,0.576361228,0.352069517
DE02,107000075,2004,27,0.492723536,0.438605115
DE02,107000075,2005,37,0.720011354,0.441338714
DE02,107000075,2006,25,0.5562053,0.410029121
DE02,107000075,2007,30,0.558938356,0.466196529
DE02,107000075,2008,31,0.602667898,0.425176126
DE02,107000075,2009,31,0.542228384,0.493731077
DE02,107000075,2010,20,0.455319811,0.305561067
DE02,107000075,2011,31,0.656180325,0.415793835
DE02,107000075,2012,28,0.665181051,0.383186303
DE02,107000075,2013,28,0.503312967,0.429744614
DE02,107000075,2014,22,0.5574969,0.400100932
DE02,107000075,2015,24,0.580140435,0.390984188
DE02,107000075,2016,26,0.542228384,0.383738251
DE02,107000075,2018,21,0.504428894,0.282516105
DE02,107000076,1999,13,0.516225583,0.285988368
DE02,107000076,2000,21,0.741288102,0.332525963
DE02,107000076,2001,18,0.717992454,0.290661231
DE02,107000076,2002,16,0.648044706,0.229261475
DE02,107000076,2003,16,0.487958925,0.283069709
DE02,107000076,2004,17,0.641651206,0.246285424
DE02,107000076,2005,14,0.480169919,0.294253918
DE02,107000076,2006,13,0.573265057,0.280746427
DE02,107000076,2007,27,0.741477176,0.48808172
DE02,107000076,2008,27,0.916160961,0.371791207
DE02,107000076,2009,22,0.684771352,0.429816518
DE02,107000076,2010,23,0.680212024,0.287064526
DE02,107000076,2011,18,0.548120543,0.263142182
DE02,107000076,2012,17,0.609260064,0.328294079
DE02,107000076,2013,14,0.564859116,0.254398873
DE02,107000076,2014,13,0.659613561,0.29677029
DE02,107000076,2015,19,0.666588458,0.291594591
DE02,107000076,2016,20,0.702727974,0.279297684
DE02,107000076,2018,25,0.722897974,0.3470318
DE02,107000077,1999,22,0.626065257,0.314220472
DE02,107000077,2000,15,0.486972713,0.424503051
DE02,107000077,2001,18,0.461328328,0.36912282
DE02,107000077,2002,16,0.511622602,0.401909831
DE02,107000077,2003,18,0.580140435,0.34445927
DE02,107000077,2004,19,0.453670419,0.414174232
DE02,107000077,2005,23,0.566160198,0.385705567
DE02,107000077,2006,23,0.529796068,0.383738251
DE02,107000077,2007,17,0.428113336,0.272044731
DE02,107000077,2008,26,0.604072249,0.389543147
DE02,107000077,2009,18,0.491592177,0.452372949
DE02,107000077,2010,21,0.478749542,0.258978385
DE02,107000077,2011,24,0.546884507,0.447941042
DE02,107000077,2012,25,0.491592177,0.424864938
DE02,107000077,2013,16,0.406206978,0.264472187
DE02,107000077,2014,28,0.699031383,0.466751291
DE02,107000077,2015,26,0.587140169,0.486745368
DE02,107000077,2016,20,0.462846953,0.334695371
DE02,107000077,2018,19,0.429045207,0.457273969
DE02,107000080,1999,11,0.321323888,0.248201927
DE02,107000080,2000,27,0.571469383,0.438521683
DE02,107000080,2001,20,0.496882488,0.501974777
DE02,107000080,2002,26,0.561400857,0.44046424
DE02,107000080,2003,27,0.63491631,0.465718742
DE02,107000080,2004,15,0.403322861,0.388472837
DE02,107000080,2005,31,0.592171838,0.368718747
DE02,107000080,2006,23,0.507444379,0.342048596
DE02,107000080,2007,28,0.489061826,0.494024672
DE02,107000080,2008,29,0.666325992,0.355881405
DE02,107000080,2009,26,0.579969958,0.322937845
DE02,107000080,2010,25,0.5823218,0.408760611
DE02,107000080,2011,22,0.47521257,0.360002454
DE02,107000080,2012,21,0.469237648,0.332603051
DE02,107000080,2013,15,0.343529922,0.242601119
DE02,107000080,2014,25,0.581667256,0.346473211
DE02,107000080,2015,25,0.47327233,0.404085493
DE02,107000080,2016,23,0.507657012,0.332138347
DE02,107000080,2018,19,0.535490815,0.328837039
DE02,107000081,1999,17,0.420615156,0.545180745
DE02,107000081,2000,16,0.438026395,0.581777953
DE02,107000081,2001,16,0.473719951,0.641375463
DE02,107000081,2002,18,0.440393067,0.462244201
DE02,107000081,2003,17,0.482692184,0.471511203
DE02,107000081,2004,13,0.266950558,0.378286802
DE02,107000081,2005,23,0.483884963,0.53257126
DE02,107000081,2006,23,0.580867358,0.521396486
DE02,107000081,2007,21,0.594802487,0.667114186
DE02,107000081,2008,26,0.483884963,0.667114186
DE02,107000081,2009,22,0.483884963,0.577117606
DE02,107000081,2010,23,0.483884963,0.675100823
DE02,107000081,2011,15,0.442104348,0.32338436
DE02,107000081,2012,21,0.482692184,0.647866473
DE02,107000081,2013,20,0.482692184,0.36826837
DE02,107000081,2014,16,0.376737555,0.35610026
DE02,107000081,2015,16,0.579674579,0.358668722
DE02,107000081,2016,16,0.465280945,0.333607776
DE02,107000081,2018,21,0.579674579,0.506700513
DE02,107000083,1999,11,0.452864272,0.220229563
DE02,107000083,2000,13,0.651606776,0.316449731
DE02,107000083,2001,6,0.220696553,0.22197405
DE02,107000083,2002,12,0.536615936,0.246264094
DE02,107000083,2003,11,0.442697214,0.246264094
DE02,107000083,2004,16,0.632224911,0.294671165
DE02,107000083,2005,16,0.632224911,0.340971245
DE02,107000083,2006,15,0.740983298,0.321734894
DE02,107000083,2007,31,0.608060522,0.484156471
DE02,107000083,2008,32,0.671348324,0.627084204
DE02,107000083,2009,27,0.688095445,0.331490053
DE02,107000083,2010,41,0.780623456,0.511063984
DE02,107000083,2011,35,0.758474644,0.502483435
DE02,107000083,2012,30,0.732871582,0.373862356
DE02,107000083,2013,35,0.647178343,0.378723707
DE02,107000083,2014,39,0.706596079,0.386976638
DE02,107000083,2015,20,0.647954127,0.280874386
DE02,107000083,2016,27,0.669825835,0.300948644
DE02,107000083,2018,15,0.415467726,0.307678875
DE02,107000084,1999,14,0.61125393,0.238173167
DE02,107000084,2000,11,0.362250773,0.29188798
DE02,107000084,2001,13,0.361470252,0.218953525
DE02,107000084,2002,14,0.447898693,0.294196458
DE02,107000084,2003,8,0.226155704,0.152377431
DE02,107000084,2004,11,0.45001889,0.154799301
DE02,107000084,2005,13,0.438561018,0.423069151
DE02,107000084,2006,17,0.511424429,0.244898243
DE02,107000084,2007,13,0.436835818,0.318871391
DE02,107000084,2008,13,0.462754905,0.301426601
DE02,107000084,2009,14,0.50464,0.36424359
DE02,107000084,2010,15,0.409739721,0.292043648
DE02,107000084,2011,15,0.392407047,0.373980614
DE02,107000084,2012,16,0.50464,0.363542798
DE02,107000084,2013,16,0.512617208,0.35767052
DE02,107000084,2014,23,0.556742615,0.488067591
DE02,107000084,2015,21,0.50309952,0.46244745
DE02,107000084,2016,19,0.46677481,0.371654778
DE02,107000084,2018,17,0.453253731,0.3720645
DE02,107000086,1999,8,0.450624458,0.192901757
DE02,107000086,2000,8,0.277362531,0.270551318
DE02,107000086,2001,10,0.589539428,0.237896681
DE02,107000086,2002,9,0.384000117,0.262837884
DE02,107000086,2003,7,0.436508277,0.177026073
DE02,107000086,2004,13,0.297953868,0.467098078
DE02,107000086,2005,10,0.242115773,0.364337094
DE02,107000086,2006,7,0.227925241,0.130126734
DE02,107000086,2007,13,0.361833228,0.220383334
DE02,107000086,2008,21,0.369278784,0.472934392
DE02,107000086,2009,21,0.713334729,0.402049785
DE02,107000086,2010,23,0.589274004,0.497652071
DE02,107000086,2011,25,0.516112755,0.292475891
DE02,107000086,2012,25,0.406777529,0.50845367
DE02,107000086,2013,18,0.43801435,0.355814378
DE02,107000086,2014,15,0.455802122,0.318076725
DE02,107000086,2015,21,0.642086157,0.290103628
DE02,107000086,2016,15,0.338796771,0.396803834
DE02,107000086,2018,26,0.596551392,0.529788501
DE03,107000185,2002,24,0.676000451,0.344893688
DE03,107000185,2003,21,0.557319269,0.333750371
DE03,107000185,2004,24,0.609538498,0.344893688
DE03,107000185,2005,25,0.669719182,0.461035107
DE03,107000185,2006,22,0.644089927,0.403637051
DE03,107000185,2007,26,0.715998276,0.385008203
DE03,107000185,2008,27,0.811465341,0.421641973
DE03,107000185,2009,33,0.733975912,0.423171332
DE03,107000185,2010,28,0.722677927,0.529126387
DE03,107000185,2011,31,0.770253546,0.441615723
DE03,107000185,2012,21,0.57645258,0.281848688
DE03,107000185,2013,24,0.57645258,0.32901839
DE03,107000185,2014,30,0.654966694,0.353067633
DE03,107000185,2015,28,0.698990437,0.439509393
DE03,107000185,2016,27,0.630848284,0.377312141
DE03,107000185,2018,23,0.685210959,0.447738288
DE03,107000186,2002,25,0.652929907,0.511400013
DE03,107000186,2003,24,0.636512521,0.433770242
DE03,107000186,2004,29,0.758469421,0.560104271
DE03,107000186,2005,27,0.676459547,0.511400013
DE03,107000186,2006,25,0.675910469,0.525642381
DE03,107000186,2007,26,0.716307554,0.490492678
DE03,107000186,2008,19,0.542088096,0.395794161
DE03,107000186,2009,31,0.784609237,0.39996432
DE03,107000186,2010,34,0.758739157,0.493096217
DE03,107000186,2011,33,0.80641572,0.551015899
DE03,107000186,2012,32,0.717103895,0.574420403
DE03,107000186,2013,31,0.649401086,0.522857498
DE03,107000186,2014,42,0.898006963,0.597024477
DE03,107000186,2015,46,0.785329971,0.602474153
DE03,107000186,2016,36,0.781784783,0.496005682
DE03,107000186,2018,42,0.707078377,0.588410517
DE03,107000187,2002,27,0.67260916,0.480787392
DE03,107000187,2003,33,0.763072908,0.547750347
DE03,107000187,2004,30,0.781855937,0.453268643
DE03,107000187,2005,15,0.42564099,0.425448411
DE03,107000187,2006,18,0.478848305,0.432720032
DE03,107000187,2007,21,0.721128685,0.419078667
DE03,107000187,2008,13,0.436865437,0.418121089
DE03,107000187,2009,30,0.721662023,0.510382333
DE03,107000187,2010,37,0.710324886,0.525608906
DE03,107000187,2011,33,0.65704744,0.559552
DE03,107000187,2012,22,0.515597098,0.380867066
DE03,107000187,2013,29,0.500047488,0.404605098
DE03,107000187,2014,28,0.596771966,0.431682125
DE03,107000187,2015,38,0.798759247,0.412500908
DE03,107000187,2016,26,0.676044515,0.495729054
DE03,107000187,2018,30,0.604143786,0.38297647
DE03,107000188,2002,27,0.688404856,0.540524793
DE03,107000188,2003,28,0.728590894,0.574346639
DE03,107000188,2004,20,0.59202125,0.531144194
DE03,107000188,2005,21,0.684299564,0.406718171
DE03,107000188,2006,22,0.638021971,0.407840581
DE03,107000188,2007,30,0.811284412,0.574346639
DE03,107000188,2008,33,0.763844954,0.524007299
DE03,107000188,2009,25,0.780488121,0.646619727
DE03,107000188,2010,32,0.773232924,0.653109491
DE03,107000188,2011,29,0.864376013,0.632835715
DE03,107000188,2012,40,0.790615529,0.581608652
DE03,107000188,2013,38,0.64485473,0.560193013
DE03,107000188,2014,37,0.74450436,0.627611608
DE03,107000188,2015,36,0.75155619,0.528342704
DE03,107000188,2016,45,0.787530886,0.598544367
DE03,107000188,2018,46,0.86954076,0.611711205
DE03,107000189,2002,7,0.288015956,0.159617893
DE03,107000189,2003,10,0.440752228,0.293983078
DE03,107000189,2004,11,0.509310926,0.269418073
DE03,107000189,2005,9,0.291030709,0.271100016
DE03,107000189,2006,10,0.288015956,0.218788851
DE03,107000189,2007,15,0.585386116,0.328599715
DE03,107000189,2008,20,0.597816286,0.381210578
DE03,107000189,2009,21,0.639533548,0.474067867
DE03,107000189,2010,13,0.461887283,0.298391919
DE03,107000189,2011,17,0.420034652,0.269154606
DE03,107000189,2012,26,0.585657004,0.532220252
DE03,107000189,2013,15,0.455211447,0.305778088
DE03,107000189,2014,21,0.486774694,0.376188738
DE03,107000189,2015,16,0.416889517,0.386963138
DE03,107000189,2016,21,0.575458675,0.488048856
DE03,107000189,2018,20,0.565291194,0.383078506
DE03,107000191,2002,31,0.620661048,0.407627626
DE03,107000191,2003,32,0.630861101,0.509806804
DE03,107000191,2004,25,0.574204849,0.466970052
DE03,107000191,2005,29,0.663564365,0.505621712
DE03,107000191,2006,21,0.591894318,0.351556993
DE03,107000191,2007,35,0.674415695,0.418211007
DE03,107000191,2008,25,0.63940087,0.405312706
DE03,107000191,2009,37,0.682181399,0.487525218
DE03,107000191,2010,33,0.599343612,0.52557209
DE03,107000191,2011,29,0.663564365,0.37317576
DE03,107000191,2012,28,0.687090602,0.469195226
DE03,107000191,2013,26,0.580166739,0.392040971
DE03,107000191,2014,36,0.683470574,0.418055806
DE03,107000191,2015,35,0.710778614,0.51907242
DE03,107000191,2016,42,0.766407438,0.737465143
DE03,107000191,2018,39,0.752962473,0.514173975
DE04,107000161,2000,14,0.444645349,0.406836188
DE04,107000161,2001,7,0.538150022,0.291616018
DE04,107000161,2002,11,0.538150022,0.403318186
DE04,107000161,2003,6,0.279462634,0.07111177
DE04,107000161,2004,10,0.592410767,0.229701217
DE04,107000161,2005,10,0.639742335,0.252593125
DE04,107000161,2006,9,0.244657882,0.388439502
DE04,107000161,2007,12,0.252162742,0.337632875
DE04,107000161,2008,13,0.571356796,0.296649836
DE04,107000161,2009,10,0.486512897,0.1764353
DE04,107000161,2010,13,0.517286609,0.340508936
DE04,107000161,2012,14,0.579945246,0.450268394
DE04,107000161,2013,6,0.197803108,0.265896597
DE04,107000161,2015,13,0.484470439,0.435787218
DE04,107000161,2016,14,0.455611986,0.445510824
DE04,107000161,2018,11,0.538150022,0.433075271
DE04,107000162,2000,21,0.608925728,0.539730324
DE04,107000162,2001,16,0.535021489,0.597842098
DE04,107000162,2002,21,0.504916203,0.721404632
DE04,107000162,2003,15,0.462699094,0.394572335
DE04,107000162,2004,18,0.412757311,0.515229361
DE04,107000162,2005,22,0.513515985,0.762257755
DE04,107000162,2006,24,0.568452217,0.731985405
DE04,107000162,2007,13,0.372553297,0.266005768
DE04,107000162,2008,25,0.497982501,0.556217529
DE04,107000162,2009,23,0.484299597,0.602883704
DE04,107000162,2010,23,0.636878652,0.579475954
DE04,107000162,2012,18,0.44112109,0.442358482
DE04,107000162,2013,19,0.412757311,0.535593329
DE04,107000162,2015,22,0.478524952,0.639981025
DE04,107000162,2016,19,0.485612699,0.579909596
DE04,107000162,2018,21,0.591748091,0.470403196
DE04,107000163,2000,10,0.345263527,0.314647255
DE04,107000163,2001,14,0.427139279,0.444264033
DE04,107000163,2002,15,0.397085101,0.601559278
DE04,107000163,2003,11,0.38400431,0.435226878
DE04,107000163,2004,7,0.359810351,0.25566061
DE04,107000163,2005,19,0.659812436,0.59175445
DE04,107000163,2006,13,0.287482508,0.536134488
DE04,107000163,2007,16,0.36103158,0.507653864
DE04,107000163,2008,13,0.372951739,0.468734726
DE04,107000163,2009,15,0.493680275,0.600358053
DE04,107000163,2010,13,0.319192751,0.497828791
DE04,107000163,2012,9,0.337463112,0.451884398
DE04,107000163,2013,13,0.444208869,0.479393868
DE04,107000163,2015,18,0.52672822,0.610598144
DE04,107000163,2016,24,0.636661264,0.694011372
DE04,107000163,2018,13,0.408342385,0.560028514
DE04,107000164,2000,21,0.642050854,0.640472346
DE04,107000164,2001,26,0.852231883,0.638041028
DE04,107000164,2002,19,0.490406006,0.562707235
DE04,107000164,2003,21,0.441484993,0.560328869
DE04,107000164,2004,29,0.5844148,0.730532306
DE04,107000164,2005,25,0.672386716,0.46554702
DE04,107000164,2006,23,0.454713364,0.467779087
DE04,107000164,2007,29,0.598021831,0.635633407
DE04,107000164,2008,27,0.565496829,0.753515847
DE04,107000164,2009,26,0.64267946,0.588556125
DE04,107000164,2010,30,0.561895828,0.512195793
DE04,107000164,2012,25,0.548392257,0.514195683
DE04,107000164,2013,26,0.643814807,0.518889265
DE04,107000164,2015,26,0.544379326,0.583312208
DE04,107000164,2016,27,0.561895828,0.556495367
DE04,107000164,2018,23,0.762697369,0.521222277
DE04,107000165,2000,11,0.644940019,0.490181358
DE04,107000165,2001,15,0.65842823,0.49503444
DE04,107000165,2002,13,0.667293879,0.505044
DE04,107000165,2003,12,0.645162969,0.445579856
DE04,107000165,2004,8,0.505758253,0.35370342
DE04,107000165,2005,8,0.346321169,0.258689296
DE04,107000165,2006,10,0.505758253,0.372572799
DE04,107000165,2007,9,0.512346266,0.433019236
DE04,107000165,2008,16,0.554442648,0.464894691
DE04,107000165,2009,11,0.397684647,0.19659054
DE04,107000165,2010,9,0.431100742,0.125542212
DE04,107000165,2012,14,0.639742335,0.422247358
DE04,107000165,2013,5,0.457918125,0.178146698
DE04,107000165,2015,11,0.659812436,0.389002788
DE04,107000165,2016,11,0.672471816,0.37096091
DE04,107000165,2018,6,0.308187677,0.118578485
DE05,107000113,1999,14,0.353347658,0.454993262
DE05,107000113,2000,12,0.312978085,0.445034225
