basin,year,biotrait,additive,subtractive
DE01,2000,feeding_aff,0.000717054,0.000102339
DE01,2000,feeding_pff,0.00014611,-0.001933114
DE01,2000,feeding_pre,-0.000231924,0.000679126
DE01,2000,feeding_par,0.000307139,0.000179027
DE01,2000,feeding_oth,0.000954685,-0.000993116
DE01,2000,tachresist_egg,0.005850646,-0.0017111
DE01,2000,tachresist_coc,0.000231245,-0.001378201
DE01,2000,tachresist_hou,2.00E-06,-0.000210738
DE01,2000,tachresist_did,0.001580003,-0.000469783
DE01,2000,tachresist_non,0.000636393,0.000848596
DE01,2000,tachaqua_egg,-0.000731014,0.000377112
DE01,2000,tachaqua_larva,-0.000274116,0.000228818
DE01,2000,tachaqua_nymph,-0.000413359,-0.000629364
DE01,2000,tachaqua_adult,0.002074367,-0.002677094
DE01,2001,tachsize_less0.25,5.84E-06,-0.000735435
DE01,2001,tachsize_0.25to0.5,-0.004002928,0.00028966
DE01,2001,tachsize_0.5to1,-0.002010655,0.000569615
DE01,2001,tachsize_1to2,-0.000463127,0.001528249
DE01,2001,tachsize_2to4,-0.000410352,0.000334992
DE01,2001,tachsize_4to8,1.00E-05,-0.001200405
DE01,2001,tachsize_gr8,1.39E-05,-0.000756949
DE01,2001,tachdisp_aquapass,0.000509604,0.00150737
DE01,2001,tachdisp_aquaact,-0.000511291,0.001093867
DE01,2001,tachdisp_aerpass,-0.001532793,-0.000111162
DE01,2001,tachdisp_aeract,-0.000489632,0.000186136
DE01,2001,tachrepcyc_less1,-0.000103839,-0.000170646
DE01,2001,tachrepcyc_one,-0.009979084,0.000235274
DE01,2001,tachrepcyc_gr1,0.000609299,-0.000120844
DE01,2001,feeding_gra,0.000811191,0.000384445
DE01,2001,feeding_min,0.000245534,5.57E-05
DE01,2001,feeding_xyl,0,0
DE01,2001,feeding_shr,0.001182565,-0.001851519
DE01,2001,feeding_gat,0.000924615,-0.006046667
DE01,2001,feeding_aff,-0.000890641,0
DE01,2001,feeding_pff,-8.13E-05,-0.002665633
DE01,2001,feeding_pre,2.85E-05,0.000112896
DE01,2001,feeding_par,0.000224523,5.06E-05
DE01,2001,feeding_oth,0.000482768,-0.000879994
DE01,2001,tachresist_egg,-0.001696591,0.000158586
DE01,2001,tachresist_coc,-0.000247354,-0.006717368
DE01,2001,tachresist_hou,-8.74E-06,4.46E-06
DE01,2001,tachresist_did,-0.001569714,0.000343967
DE01,2001,tachresist_non,0.000862211,0.001414253
DE01,2001,tachaqua_egg,-0.000415473,0.001219967
DE01,2001,tachaqua_larva,-0.000508238,0.000283742
DE01,2001,tachaqua_nymph,0.002600372,0.000143418
DE01,2001,tachaqua_adult,0.001094241,0.00445011
DE01,2002,tachsize_less0.25,0.000266328,0
DE01,2002,tachsize_0.25to0.5,-0.001657752,-0.002130672
DE01,2002,tachsize_0.5to1,-0.00033101,-0.001852115
DE01,2002,tachsize_1to2,-0.000754428,9.46E-06
DE01,2002,tachsize_2to4,-0.003799745,0
DE01,2002,tachsize_4to8,0.000435516,1.07E-05
DE01,2002,tachsize_gr8,0.000303146,6.20E-06
DE01,2002,tachdisp_aquapass,-0.002275247,-0.001194744
DE01,2002,tachdisp_aquaact,-0.001125695,0
DE01,2002,tachdisp_aerpass,-7.55E-05,-0.000491005
DE01,2002,tachdisp_aeract,-0.001157377,-0.001475149
DE01,2002,tachrepcyc_less1,0.000879723,1.47E-05
DE01,2002,tachrepcyc_one,0.003935699,0.001463795
DE01,2002,tachrepcyc_gr1,-0.00101507,0.001275934
DE01,2002,feeding_gra,-0.002608827,2.53E-05
DE01,2002,feeding_min,-0.000570005,-0.00043228
DE01,2002,feeding_xyl,0,0
DE01,2002,feeding_shr,-0.004008006,0
DE01,2002,feeding_gat,0.000485591,0.000166903
DE01,2002,feeding_aff,-0.000811653,-0.005586603
DE01,2002,feeding_pff,-0.000181719,-0.001105185
DE01,2002,feeding_pre,-0.000658421,-2.88E-05
DE01,2002,feeding_par,-0.00051952,-0.000395077
DE01,2002,feeding_oth,-0.001203185,0
DE01,2002,tachresist_egg,-0.000396957,-0.00091087
DE01,2002,tachresist_coc,0.003165276,-5.80E-05
DE01,2002,tachresist_hou,-2.62E-06,-1.37E-05
DE01,2002,tachresist_did,-0.000664441,-0.00120479
DE01,2002,tachresist_non,-0.003637429,-0.000492038
DE01,2002,tachaqua_egg,-3.01E-05,0.000714976
DE01,2002,tachaqua_larva,-0.000808148,-0.000532497
DE01,2002,tachaqua_nymph,-0.00160031,-0.003201352
DE01,2002,tachaqua_adult,-0.002607423,-0.002340441
DE01,2003,tachsize_less0.25,6.43E-05,-0.000306859
DE01,2003,tachsize_0.25to0.5,9.29E-05,0.002368397
DE01,2003,tachsize_0.5to1,0.000214731,0.001700491
DE01,2003,tachsize_1to2,0.000141075,-0.000164445
DE01,2003,tachsize_2to4,0.00202533,0.00089636
DE01,2003,tachsize_4to8,4.44E-05,-0.000456182
DE01,2003,tachsize_gr8,-2.03E-06,-0.00032977
DE01,2003,tachdisp_aquapass,0.00129416,0.002069525
DE01,2003,tachdisp_aquaact,-5.85E-06,0.001726945
DE01,2003,tachdisp_aerpass,0.002148098,0.00028312
DE01,2003,tachdisp_aeract,0.000139954,0.001116618
DE01,2003,tachrepcyc_less1,2.15E-05,-0.000912788
DE01,2003,tachrepcyc_one,8.95E-05,-0.00545131
DE01,2003,tachrepcyc_gr1,-0.002671388,0.000259426
DE01,2003,feeding_gra,-0.001007751,0.000476918
DE01,2003,feeding_min,0.001210918,-8.21E-05
DE01,2003,feeding_xyl,0,0
DE01,2003,feeding_shr,0.005054603,0.000847437
DE01,2003,feeding_gat,-0.000558602,-0.002196752
DE01,2003,feeding_aff,0.003829785,0.000710881
DE01,2003,feeding_pff,-9.66E-05,0.000762072
DE01,2003,feeding_pre,0.000528471,0.000187861
DE01,2003,feeding_par,0.001106921,-7.65E-05
DE01,2003,feeding_oth,0.001485514,0.000322716
DE01,2003,tachresist_egg,-0.001068496,-0.000658273
DE01,2003,tachresist_coc,-2.57E-05,-0.003208458
DE01,2003,tachresist_hou,0.000138891,9.36E-06
DE01,2003,tachresist_did,0.000890571,0.000759855
DE01,2003,tachresist_non,-0.000782585,0.000213098
DE01,2003,tachaqua_egg,-0.001997356,0.00232425
DE01,2003,tachaqua_larva,0.000732598,0.000999931
DE01,2003,tachaqua_nymph,0.003550072,-0.000281383
DE01,2003,tachaqua_adult,0.003709618,0.003027529
DE01,2004,tachsize_less0.25,0.000394442,0
DE01,2004,tachsize_0.25to0.5,-0.002886946,-0.000734578
DE01,2004,tachsize_0.5to1,-0.001384493,0.003459295
DE01,2004,tachsize_1to2,0.001626578,-0.000177154
DE01,2004,tachsize_2to4,0.004972247,-0.001859009
DE01,2004,tachsize_4to8,0.000630896,3.18E-05
DE01,2004,tachsize_gr8,0.00044398,1.05E-05
DE01,2004,tachdisp_aquapass,0.000608402,0.000489774
DE01,2004,tachdisp_aquaact,0.000104199,-0.000116636
DE01,2004,tachdisp_aerpass,-0.001883055,0.000210368
DE01,2004,tachdisp_aeract,-0.000937974,0.001336775
DE01,2004,tachrepcyc_less1,0.000666493,-0.000170398
DE01,2004,tachrepcyc_one,0.000905628,0.005210393
DE01,2004,tachrepcyc_gr1,0.002022242,0.002565567
DE01,2004,feeding_gra,-0.001662527,0.003221445
DE01,2004,feeding_min,1.18E-06,-0.000649638
DE01,2004,feeding_xyl,0,0
DE01,2004,feeding_shr,0.003831679,-0.004077146
DE01,2004,feeding_gat,0.000890887,0.001272472
DE01,2004,feeding_aff,-0.001735974,-0.003486144
DE01,2004,feeding_pff,0.002314858,0.000103314
DE01,2004,feeding_pre,0.001464533,-0.000257397
DE01,2004,feeding_par,1.03E-06,-0.000593879
DE01,2004,feeding_oth,0.001578963,-0.000955093
DE01,2004,tachresist_egg,0.002974812,0.003214055
DE01,2004,tachresist_coc,0.003901234,0.000106079
DE01,2004,tachresist_hou,-1.15E-06,-0.00013617
DE01,2004,tachresist_did,-0.000862621,-0.000450356
DE01,2004,tachresist_non,0.00074251,0.000545881
DE01,2004,tachaqua_egg,-0.002399222,0.004319833
DE01,2004,tachaqua_larva,-0.001240544,0.001156118
DE01,2004,tachaqua_nymph,0.000202516,-0.00087789
DE01,2004,tachaqua_adult,0.000115122,-0.002671991
DE01,2005,tachsize_less0.25,8.14E-05,-0.000449898
DE01,2005,tachsize_0.25to0.5,0.001247823,0.000169115
DE01,2005,tachsize_0.5to1,-5.80E-05,0.000615172
DE01,2005,tachsize_1to2,-0.000952789,5.78E-06
DE01,2005,tachsize_2to4,-0.002057781,8.79E-05
DE01,2005,tachsize_4to8,-1.24E-05,-0.000659646
DE01,2005,tachsize_gr8,9.06E-05,-0.000449715
DE01,2005,tachdisp_aquapass,-0.000590266,0.000402661
DE01,2005,tachdisp_aquaact,0.00056677,0.000319166
DE01,2005,tachdisp_aerpass,0.001215201,0.000966827
DE01,2005,tachdisp_aeract,-0.000439715,-0.00015403
DE01,2005,tachrepcyc_less1,-0.000361505,-4.93E-05
DE01,2005,tachrepcyc_one,-0.000545008,-0.003227009
DE01,2005,tachrepcyc_gr1,-0.001062719,2.03E-05
DE01,2005,feeding_gra,-0.000454122,0.000270809
DE01,2005,feeding_min,0.000320731,-0.000374514
DE01,2005,feeding_xyl,0,0
DE01,2005,feeding_shr,-0.001035878,-0.003945798
DE01,2005,feeding_gat,-4.12E-06,-0.001229242
DE01,2005,feeding_aff,0.000222364,-0.000126088
DE01,2005,feeding_pff,0.003530287,-0.000439557
DE01,2005,feeding_pre,-0.000850302,-0.000151314
DE01,2005,feeding_par,0.000293202,-0.000342369
DE01,2005,feeding_oth,-0.000263144,-0.001649686
DE01,2005,tachresist_egg,-0.001043526,-0.002508562
DE01,2005,tachresist_coc,0.001012292,-0.003878097
DE01,2005,tachresist_hou,0,-4.83E-06
DE01,2005,tachresist_did,-0.00047912,-0.00068096
DE01,2005,tachresist_non,-0.001958451,0.000180134
DE01,2005,tachaqua_egg,-0.00109464,0.000355341
DE01,2005,tachaqua_larva,-8.71E-06,0.000444894
DE01,2005,tachaqua_nymph,0.001620547,-0.002329156
DE01,2005,tachaqua_adult,-5.74E-05,0.000902714
DE01,2006,tachsize_less0.25,1.57E-05,-7.40E-05
DE01,2006,tachsize_0.25to0.5,0.002062972,-0.000481268
DE01,2006,tachsize_0.5to1,-0.002598416,0.002681908
DE01,2006,tachsize_1to2,0.002845831,-0.001295142
DE01,2006,tachsize_2to4,0.00698368,-0.00270781
DE01,2006,tachsize_4to8,-2.97E-05,5.61E-05
DE01,2006,tachsize_gr8,1.27E-05,-8.70E-05
DE01,2006,tachdisp_aquapass,0.002373555,-0.001230734
DE01,2006,tachdisp_aquaact,0.00175612,-0.001776251
DE01,2006,tachdisp_aerpass,-0.00117516,7.52E-05
DE01,2006,tachdisp_aeract,-0.000431032,0.000830133
DE01,2006,tachrepcyc_less1,0.000519775,0.000195571
DE01,2006,tachrepcyc_one,-0.001690878,0.002519708
DE01,2006,tachrepcyc_gr1,0.004530528,0.001864332
DE01,2006,feeding_gra,-0.000203937,0.002010975
DE01,2006,feeding_min,-0.000245307,0.000201071
DE01,2006,feeding_xyl,0,0
DE01,2006,feeding_shr,0.007756354,0.001560164
DE01,2006,feeding_gat,0.000361896,0.000985002
DE01,2006,feeding_aff,0.00337301,9.24E-06
DE01,2006,feeding_pff,-0.000481118,-0.004650671
DE01,2006,feeding_pre,-0.000154759,-7.79E-05
DE01,2006,feeding_par,-0.000224252,0.000183813
DE01,2006,feeding_oth,0.003253816,0.000652612
DE01,2006,tachresist_egg,0.000300922,0
DE01,2006,tachresist_coc,1.06E-05,-0.001319843
DE01,2006,tachresist_hou,5.95E-05,0
DE01,2006,tachresist_did,0.004615928,0.000596722
DE01,2006,tachresist_non,3.58E-05,0.003015458
DE01,2006,tachaqua_egg,-0.002506736,-0.000491136
DE01,2006,tachaqua_larva,-0.000818482,0.00070841
DE01,2006,tachaqua_nymph,-0.000803959,-0.000324106
DE01,2006,tachaqua_adult,0.004940516,-0.002383744
DE01,2007,tachsize_less0.25,0.000276445,0
DE01,2007,tachsize_0.25to0.5,0.001499212,0.000750253
DE01,2007,tachsize_0.5to1,-0.002046352,-0.000831605
DE01,2007,tachsize_1to2,-0.000227903,-0.000874347
DE01,2007,tachsize_2to4,-0.001508116,0.002005939
DE01,2007,tachsize_4to8,0.000364457,-4.13E-05
DE01,2007,tachsize_gr8,0.00023208,1.28E-06
DE01,2007,tachdisp_aquapass,0.000534784,-0.001125639
DE01,2007,tachdisp_aquaact,0.001290036,0.001566826
DE01,2007,tachdisp_aerpass,0.000201461,-0.000972107
DE01,2007,tachdisp_aeract,-0.001274869,-1.82E-05
DE01,2007,tachrepcyc_less1,-0.000985962,-0.00024878
DE01,2007,tachrepcyc_one,-0.005495356,-0.000247772
DE01,2007,tachrepcyc_gr1,-0.002583487,-0.007046719
DE01,2007,feeding_gra,-0.002118737,0.000639446
DE01,2007,feeding_min,-4.98E-06,-0.000255289
DE01,2007,feeding_xyl,2.55E-05,0
DE01,2007,feeding_shr,-0.002116347,-0.000733108
DE01,2007,feeding_gat,0.000727186,0.000228644
DE01,2007,feeding_aff,-0.000256587,0.001375627
DE01,2007,feeding_pff,-9.27E-05,0.000618488
DE01,2007,feeding_pre,0.001918523,6.93E-05
DE01,2007,feeding_par,-4.56E-06,-0.000233251
DE01,2007,feeding_oth,-0.000408681,-0.001753804
DE01,2007,tachresist_egg,-0.001119111,-0.000522085
DE01,2007,tachresist_coc,0.001048754,0
DE01,2007,tachresist_hou,5.75E-06,-6.77E-05
DE01,2007,tachresist_did,-7.21E-05,-0.001909423
DE01,2007,tachresist_non,-1.28E-06,-0.000676445
DE01,2007,tachaqua_egg,-0.000771428,-0.001062532
DE01,2007,tachaqua_larva,7.78E-05,-0.000762829
DE01,2007,tachaqua_nymph,-7.80E-05,8.17E-05
DE01,2007,tachaqua_adult,-0.003388781,-0.001954861
DE01,2008,tachsize_less0.25,-4.39E-05,-6.60E-05
DE01,2008,tachsize_0.25to0.5,-0.003730407,0
DE01,2008,tachsize_0.5to1,-0.002490909,-0.001107695
DE01,2008,tachsize_1to2,-0.000271551,-0.001646498
DE01,2008,tachsize_2to4,-0.001383656,-0.007231332
DE01,2008,tachsize_4to8,-0.000246626,-1.01E-05
DE01,2008,tachsize_gr8,-2.82E-05,2.25E-05
DE01,2008,tachdisp_aquapass,-0.000622194,-0.00090526
DE01,2008,tachdisp_aquaact,-0.000157685,-0.004801122
DE01,2008,tachdisp_aerpass,-0.001137607,0
DE01,2008,tachdisp_aeract,-0.000438109,0.000451207
DE01,2008,tachrepcyc_less1,0.00070168,0.000412733
DE01,2008,tachrepcyc_one,7.28E-05,0
DE01,2008,tachrepcyc_gr1,0.000157935,0.000828251
DE01,2008,feeding_gra,-0.001264767,3.17E-05
DE01,2008,feeding_min,6.29E-05,5.78E-06
DE01,2008,feeding_xyl,0,-1.62E-05
DE01,2008,feeding_shr,-0.000702934,-0.00409718
DE01,2008,feeding_gat,-0.00091403,-0.002932252
DE01,2008,feeding_aff,-0.001397895,0
DE01,2008,feeding_pff,0.002749965,-0.001017195
DE01,2008,feeding_pre,-0.000300825,-0.002129429
DE01,2008,feeding_par,5.65E-05,5.29E-06
DE01,2008,feeding_oth,-0.000134599,-0.001266635
DE01,2008,tachresist_egg,-0.000686749,0.004678899
DE01,2008,tachresist_coc,-0.000211759,0.001069847
DE01,2008,tachresist_hou,9.94E-06,0
DE01,2008,tachresist_did,-0.002218891,0
DE01,2008,tachresist_non,-0.00034194,-7.68E-05
DE01,2008,tachaqua_egg,0,0.006941278
DE01,2008,tachaqua_larva,-0.000900165,-0.000242614
DE01,2008,tachaqua_nymph,0.00059613,0
DE01,2008,tachaqua_adult,-0.000311194,-4.95E-05
DE01,2009,tachsize_less0.25,-2.69E-05,9.15E-05
DE01,2009,tachsize_0.25to0.5,0.007448404,0.000288746
DE01,2009,tachsize_0.5to1,0.00059966,0.001593727
DE01,2009,tachsize_1to2,0.004177019,0.000157057
DE01,2009,tachsize_2to4,0.007196916,0.001131018
DE01,2009,tachsize_4to8,0,0.000155869
DE01,2009,tachsize_gr8,-3.45E-05,6.09E-05
DE01,2009,tachdisp_aquapass,0.001381742,-0.001255618
DE01,2009,tachdisp_aquaact,0.001445352,0.000236204
DE01,2009,tachdisp_aerpass,-0.000157975,0.001228198
DE01,2009,tachdisp_aeract,-0.000198427,0.002162859
DE01,2009,tachrepcyc_less1,0,-0.0006976
DE01,2009,tachrepcyc_one,0.003046305,0.005925144
DE01,2009,tachrepcyc_gr1,0.00698293,0.001750368
DE01,2009,feeding_gra,0.001844426,0.002457428
DE01,2009,feeding_min,0.000548625,0.000545726
DE01,2009,feeding_xyl,0,-1.08E-05
DE01,2009,feeding_shr,0.008981703,0.000804201
DE01,2009,feeding_gat,0.000685707,0.002266026
DE01,2009,feeding_aff,0.011163193,-0.002006534
DE01,2009,feeding_pff,0,-0.003160648
DE01,2009,feeding_pre,0.00025344,0.000223966
DE01,2009,feeding_par,0.000501537,0.000499779
DE01,2009,feeding_oth,0.003528053,0.000118861
DE01,2009,tachresist_egg,0.00499508,-0.002041374
DE01,2009,tachresist_coc,-0.000640032,0.000950621
DE01,2009,tachresist_hou,9.68E-06,-2.39E-05
DE01,2009,tachresist_did,0.00356167,0.00019239
DE01,2009,tachresist_non,0.000276967,0.002262884
DE01,2009,tachaqua_egg,-0.00327552,-0.000717169
DE01,2009,tachaqua_larva,0.000830887,0.000393268
DE01,2009,tachaqua_nymph,0.001666926,0.001184049
DE01,2009,tachaqua_adult,0.000348382,4.04E-05
DE01,2010,tachsize_less0.25,-6.05E-05,-0.000225659
DE01,2010,tachsize_0.25to0.5,-0.002402713,-0.006006447
DE01,2010,tachsize_0.5to1,0.002079325,0.000983957
DE01,2010,tachsize_1to2,-0.003032168,0.00056878
DE01,2010,tachsize_2to4,-0.005556263,0.001821666
DE01,2010,tachsize_4to8,0.000242241,-0.000285532
DE01,2010,tachsize_gr8,-2.99E-05,-0.000222701
DE01,2010,tachdisp_aquapass,0.000314519,-0.000194471
DE01,2010,tachdisp_aquaact,-0.000784382,0.001424669
DE01,2010,tachdisp_aerpass,0.000179203,-0.000507962
DE01,2010,tachdisp_aeract,-0.000774708,0.000405303
DE01,2010,tachrepcyc_less1,-0.00018714,0.000236659
DE01,2010,tachrepcyc_one,-0.005306727,3.16E-05
DE01,2010,tachrepcyc_gr1,-0.004389469,-0.003183291
DE01,2010,feeding_gra,-0.000726249,0.000980543
DE01,2010,feeding_min,0.000683323,-0.001351926
DE01,2010,feeding_xyl,0,0
DE01,2010,feeding_shr,-0.000286885,-0.004392989
DE01,2010,feeding_gat,-0.001441861,0.000225068
DE01,2010,feeding_aff,-0.000636663,-0.010402183
DE01,2010,feeding_pff,0.001055909,0.000121484
DE01,2010,feeding_pre,0.000336664,-0.000150479
DE01,2010,feeding_par,0.000633123,-0.001207245
DE01,2010,feeding_oth,6.14E-05,-0.001783127
DE01,2010,tachresist_egg,0.000566565,-0.002023386
DE01,2010,tachresist_coc,-0.000595949,-0.001256199
DE01,2010,tachresist_hou,7.91E-05,0
DE01,2010,tachresist_did,-0.00082125,-0.002346416
DE01,2010,tachresist_non,-0.003132774,-0.000503795
DE01,2010,tachaqua_egg,-0.002431581,0.001774045
DE01,2010,tachaqua_larva,0.000197903,-0.000448153
DE01,2010,tachaqua_nymph,0.001026388,-0.004053345
DE01,2010,tachaqua_adult,-0.00270896,0.004570162
DE01,2011,tachsize_less0.25,9.64E-05,4.59E-05
DE01,2011,tachsize_0.25to0.5,0.000680346,0.000377379
DE01,2011,tachsize_0.5to1,-0.000516487,-0.002071029
DE01,2011,tachsize_1to2,-0.000599492,0
DE01,2011,tachsize_2to4,-0.00305725,0.001279368
DE01,2011,tachsize_4to8,0.000351909,-0.000231436
DE01,2011,tachsize_gr8,2.78E-05,2.40E-05
DE01,2011,tachdisp_aquapass,-0.00126309,-0.000118044
DE01,2011,tachdisp_aquaact,-0.001068894,0.000177649
DE01,2011,tachdisp_aerpass,0.00048382,0.001035553
DE01,2011,tachdisp_aeract,-0.000510158,-0.000825527
DE01,2011,tachrepcyc_less1,-0.000178959,0.000219713
DE01,2011,tachrepcyc_one,0.000512879,0.000178292
DE01,2011,tachrepcyc_gr1,0,0.000651265
DE01,2011,feeding_gra,0.00138114,-0.003616483
DE01,2011,feeding_min,1.59E-05,-0.000891525
DE01,2011,feeding_xyl,0,0
DE01,2011,feeding_shr,-0.004404593,-0.000953588
DE01,2011,feeding_gat,-0.000597175,0.00098608
DE01,2011,feeding_aff,0.00012096,0.000318656
DE01,2011,feeding_pff,0.001015326,1.91E-06
DE01,2011,feeding_pre,-0.000445595,-0.000526174
DE01,2011,feeding_par,1.45E-05,-0.000846946
DE01,2011,feeding_oth,-0.000940304,-0.00073016
DE01,2011,tachresist_egg,-0.001580352,-0.00111275
DE01,2011,tachresist_coc,0,0.00027244
DE01,2011,tachresist_hou,0.000121181,0
DE01,2011,tachresist_did,-0.000385083,-1.04E-05
DE01,2011,tachresist_non,-0.001102993,6.00E-06
DE01,2011,tachaqua_egg,-0.000517682,0.001184322
DE01,2011,tachaqua_larva,-0.000287157,0.000294776
DE01,2011,tachaqua_nymph,0.001461169,-0.001581961
DE01,2011,tachaqua_adult,-0.000510163,0.000596703
DE01,2012,tachsize_less0.25,-2.37E-05,-0.00010532
DE01,2012,tachsize_0.25to0.5,0.00011476,0.000291237
DE01,2012,tachsize_0.5to1,0.001443824,0.00169722
DE01,2012,tachsize_1to2,0.000165234,-0.001150105
DE01,2012,tachsize_2to4,-0.000143129,-0.002323388
DE01,2012,tachsize_4to8,0,-0.000297035
DE01,2012,tachsize_gr8,0,-3.74E-05
DE01,2012,tachdisp_aquapass,0.001469046,0.000120433
DE01,2012,tachdisp_aquaact,0.000922558,-0.002381808
DE01,2012,tachdisp_aerpass,-0.000837099,-0.001462239
DE01,2012,tachdisp_aeract,-0.000423279,0.00097188
DE01,2012,tachrepcyc_less1,-1.68E-05,0.000220278
DE01,2012,tachrepcyc_one,-0.002529147,0.002779142
DE01,2012,tachrepcyc_gr1,-0.00054671,-0.0005937
DE01,2012,feeding_gra,0.001881674,-0.001958044
DE01,2012,feeding_min,0.00033575,0.000195835
DE01,2012,feeding_xyl,0,0
DE01,2012,feeding_shr,-1.82E-05,-0.00092276
DE01,2012,feeding_gat,0.000452294,-0.000922608
DE01,2012,feeding_aff,0.000717054,0.000102339
DE01,2012,feeding_pff,0.00014611,-0.001933114
DE01,2012,feeding_pre,-0.000231924,0.000679126
DE01,2012,feeding_par,0.000307139,0.000179027
DE01,2012,feeding_oth,0.000954685,-0.000993116
DE01,2012,tachresist_egg,0.005850646,-0.0017111
DE01,2012,tachresist_coc,0.000231245,-0.001378201
DE01,2012,tachresist_hou,2.00E-06,-0.000210738
DE01,2012,tachresist_did,0.001580003,-0.000469783
DE01,2012,tachresist_non,0.000636393,0.000848596
DE01,2012,tachaqua_egg,-0.000731014,0.000377112
DE01,2012,tachaqua_larva,-0.000274116,0.000228818
DE01,2012,tachaqua_nymph,-0.000413359,-0.000629364
DE01,2012,tachaqua_adult,0.002074367,-0.002677094
DE02,2003,tachsize_less0.25,-0.000139947,-0.000304834
DE02,2003,tachsize_0.25to0.5,0.000928237,0.000242423
DE02,2003,tachsize_0.5to1,0.00034356,-0.002549003
DE02,2003,tachsize_1to2,0.005118397,-0.000846916
DE02,2003,tachsize_2to4,-0.000278475,-0.001970279
DE02,2003,tachsize_4to8,-5.40E-05,-0.00029729
DE02,2003,tachsize_gr8,-0.000102586,-0.000214119
DE02,2003,tachdisp_aquapass,-0.001049788,0.001756456
DE02,2003,tachdisp_aquaact,0.000860043,-0.00045404
DE02,2003,tachdisp_aerpass,-6.03E-05,-5.43E-05
DE02,2003,tachdisp_aeract,-0.001039135,0.00055683
DE02,2003,tachrepcyc_less1,-8.82E-05,-8.93E-05
DE02,2003,tachrepcyc_one,-0.000437644,-0.001583497
DE02,2003,tachrepcyc_gr1,-0.001445643,0.000892144
DE02,2003,feeding_gra,0.000904523,-0.000431625
DE02,2003,feeding_min,-0.000162918,-7.52E-06
DE02,2003,feeding_xyl,-6.64E-06,-0.000208061
DE02,2003,feeding_shr,-0.000277008,-0.001154729
DE02,2003,feeding_gat,-0.000380014,-0.003802445
DE02,2003,feeding_aff,-2.43E-05,-0.00066062
DE02,2003,feeding_pff,0.004704435,0.00033936
DE02,2003,feeding_pre,0.000860692,0.00010245
DE02,2003,feeding_par,-4.46E-05,-2.04E-06
DE02,2003,feeding_oth,0,2.86E-05
DE02,2003,tachresist_egg,-0.000336328,-8.90E-05
DE02,2003,tachresist_coc,-0.000776017,-0.00068505
DE02,2003,tachresist_hou,-3.06E-06,-1.03E-05
DE02,2003,tachresist_did,0.000257674,-0.000713858
DE02,2003,tachresist_non,0.002778945,-0.000429166
DE02,2003,tachaqua_egg,0.000190908,-0.000106079
DE02,2003,tachaqua_larva,0.000275869,-0.001212857
DE02,2003,tachaqua_nymph,-0.000350956,0.000492394
DE02,2003,tachaqua_adult,-4.44E-05,0.00143007
DE02,2004,tachsize_less0.25,0.000149767,0
DE02,2004,tachsize_0.25to0.5,0.000122222,0.000164228
DE02,2004,tachsize_0.5to1,0,0.001294215
DE02,2004,tachsize_1to2,0.000529296,8.81E-05
DE02,2004,tachsize_2to4,-0.000353834,0.00053305
DE02,2004,tachsize_4to8,0.000138986,0
DE02,2004,tachsize_gr8,0.000103398,0
DE02,2004,tachdisp_aquapass,6.60E-05,0
DE02,2004,tachdisp_aquaact,-0.000350912,-0.000401776
DE02,2004,tachdisp_aerpass,-9.08E-05,-0.000857141
DE02,2004,tachdisp_aeract,4.33E-06,0.000665815
DE02,2004,tachrepcyc_less1,0.000507408,7.35E-05
DE02,2004,tachrepcyc_one,-0.000178541,0.000492917
DE02,2004,tachrepcyc_gr1,-0.000506186,0.000608073
DE02,2004,feeding_gra,0.000171173,0.000374096
DE02,2004,feeding_min,-0.000199067,-0.000255829
